record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0000381,2024-08-22,Finanzas,payment,Impuestos,2872.13,8,5792.69,on_time,8,ERP_FIN
AST-0000382,2024-08-18,Finanzas,expense,Servicios Centrales,16299.97,6,6650.86,late,2,ERP_FIN
AST-0000383,2024-08-19,Finanzas,expense,Aseguradora Nova,5630.2,3,6650.86,late,7,ERP_FIN
AST-0000384,2024-08-25,Finanzas,payment,Banco Delta,4722.14,21,5792.69,on_time,3,ERP_FIN
AST-0000385,2024-08-08,Finanzas,expense,Impuestos,4743.92,1,6650.86,on_time,1,ERP_FIN
AST-0000386,2024-08-21,Finanzas,payment,Impuestos,3929.76,12,5792.69,on_time,6,ERP_FIN
AST-0000387,2024-08-05,Finanzas,invoice,Impuestos,5447.07,1,4719.97,on_time,7,ERP_FIN
AST-0000388,2024-08-04,Finanzas,payment,Banco Delta,5003.43,8,5792.69,on_time,10,ERP_FIN
AST-0000389,2024-08-18,Finanzas,expense,Banco Delta,11470.97,13,6650.86,on_time,9,ERP_FIN
AST-0000390,2024-08-06,Finanzas,payment,Banco Delta,6315.3,1,5792.69,approved,12,ERP_FIN
AST-0000391,2024-08-12,Finanzas,expense,Banco Delta,8612.03,19,6650.86,on_time,6,ERP_FIN
AST-0000392,2024-08-22,Finanzas,invoice,Servicios Centrales,5080.11,12,4719.97,on_time,10,ERP_FIN
AST-0000393,2024-08-25,Finanzas,expense,Banco Delta,4842.42,1,6650.86,approved,1,ERP_FIN
AST-0000394,2024-08-09,Finanzas,payment,Servicios Centrales,16106.14,2,5792.69,late,7,ERP_FIN
AST-0000395,2024-08-21,Finanzas,invoice,Impuestos,3663.2,26,4719.97,on_time,6,ERP_FIN
AST-0000396,2024-08-02,Finanzas,expense,Aseguradora Nova,11603.6,3,6650.86,on_time,2,ERP_FIN
AST-0000397,2024-08-17,Finanzas,expense,Aseguradora Nova,4130.05,19,6650.86,on_time,2,ERP_FIN
AST-0000398,2024-08-15,Finanzas,expense,Servicios Centrales,7180.46,1,6650.86,on_time,11,ERP_FIN
AST-0000399,2024-08-16,Finanzas,payment,Servicios Centrales,4142.15,3,5792.69,on_time,8,ERP_FIN
AST-0000400,2024-08-24,Finanzas,payment,Impuestos,5878.39,13,5792.69,pending,9,ERP_FIN
AST-0000401,2024-08-04,Finanzas,expense,Impuestos,9042.65,11,6650.86,pending,1,ERP_FIN
AST-0000402,2024-08-12,Finanzas,expense,Servicios Centrales,3911.05,1,6650.86,late,12,ERP_FIN
AST-0000403,2024-08-27,Finanzas,invoice,Aseguradora Nova,5497.18,3,4719.97,late,10,ERP_FIN
