record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0002946,2025-02-25,Operaciones,compliance,Centro Norte,925.85,9,713.27,on_time,9,WMS
AST-0002947,2025-02-10,Operaciones,cycle_time,Hub Oeste,978.74,4,917.06,on_time,8,WMS
AST-0002948,2025-02-08,Operaciones,inventory,Hub Litoral,3228.72,44,2241.71,late,13,WMS
AST-0002949,2025-02-14,Operaciones,cycle_time,Centro Sur,841.7,2,917.06,approved,10,WMS
AST-0002950,2025-02-25,Operaciones,inventory,Centro Sur,5131.47,48,2241.71,approved,8,WMS
AST-0002951,2025-02-14,Operaciones,cycle_time,Centro Norte,874.04,11,917.06,approved,7,WMS
AST-0002952,2025-02-02,Operaciones,inventory,Centro Norte,3860.77,30,2241.71,approved,12,WMS
AST-0002953,2025-02-10,Operaciones,cycle_time,Hub Oeste,1161.42,11,917.06,pending,9,WMS
AST-0002954,2025-02-20,Operaciones,inventory,Hub Oeste,1665.08,51,2241.71,on_time,13,WMS
AST-0002955,2025-02-02,Operaciones,compliance,Centro Norte,845.76,16,713.27,on_time,12,WMS
AST-0002956,2025-02-07,Operaciones,inventory,Hub Litoral,3718.88,41,2241.71,approved,9,WMS
AST-0002957,2025-02-02,Operaciones,cycle_time,Centro Sur,1012.94,25,917.06,on_time,14,WMS
AST-0002958,2025-02-18,Operaciones,compliance,Centro Norte,349.67,2,713.27,approved,13,WMS
AST-0002959,2025-02-22,Operaciones,cycle_time,Hub Oeste,926.78,14,917.06,on_time,14,WMS
AST-0002960,2025-02-07,Operaciones,inventory,Hub Litoral,3581.91,42,2241.71,late,10,WMS
AST-0002961,2025-02-09,Operaciones,compliance,Centro Sur,435.5,2,713.27,on_time,13,WMS
AST-0002962,2025-02-27,Operaciones,inventory,Hub Litoral,1506.09,44,2241.71,approved,7,WMS
AST-0002963,2025-02-26,Operaciones,cycle_time,Centro Sur,888.26,5,917.06,pending,10,WMS
AST-0002964,2025-02-11,Operaciones,cycle_time,Centro Norte,1876.36,9,917.06,on_time,12,WMS
AST-0002965,2025-02-17,Operaciones,cycle_time,Hub Oeste,959.61,9,917.06,approved,16,WMS
AST-0002966,2025-02-21,Operaciones,inventory,Centro Norte,3360.4,38,2241.71,on_time,11,WMS
AST-0002967,2025-02-19,Operaciones,compliance,Hub Oeste,625.03,1,713.27,approved,10,WMS
AST-0002968,2025-02-01,Operaciones,inventory,Centro Sur,779.67,38,2241.71,late,8,WMS
AST-0002969,2025-02-17,Operaciones,cycle_time,Centro Sur,736.37,13,917.06,on_time,16,WMS
AST-0002970,2025-02-28,Operaciones,cycle_time,Centro Norte,797.08,14,917.06,on_time,10,WMS
AST-0002971,2025-02-27,Operaciones,compliance,Centro Sur,704.45,3,713.27,approved,17,WMS
AST-0002972,2025-02-06,Operaciones,inventory,Centro Sur,1288.98,37,2241.71,on_time,13,WMS
AST-0002973,2025-02-20,Operaciones,inventory,Centro Sur,3464.68,42,2241.71,approved,12,WMS
AST-0002974,2025-02-05,Operaciones,compliance,Hub Litoral,663.29,5,713.27,approved,10,WMS
AST-0002975,2025-02-09,Operaciones,inventory,Centro Norte,2847.29,44,2241.71,on_time,5,WMS
AST-0002976,2025-02-03,Operaciones,inventory,Hub Oeste,1471.69,23,2241.71,approved,12,WMS
AST-0002977,2025-02-26,Operaciones,cycle_time,Centro Sur,524.05,7,917.06,on_time,11,WMS
AST-0002978,2025-02-25,Operaciones,compliance,Hub Oeste,970.93,6,713.27,on_time,13,WMS
AST-0002979,2025-02-17,Operaciones,cycle_time,Hub Oeste,968.87,1,917.06,on_time,10,WMS
AST-0002980,2025-02-18,Operaciones,inventory,Centro Sur,2529.58,53,2241.71,approved,10,WMS
AST-0002981,2025-02-19,Operaciones,cycle_time,Centro Norte,1076.06,16,917.06,late,12,WMS
AST-0002982,2025-02-08,Operaciones,cycle_time,Centro Sur,701.45,1,917.06,pending,15,WMS
AST-0002983,2025-02-14,Operaciones,compliance,Centro Norte,288.46,8,713.27,on_time,15,WMS
AST-0002984,2025-02-24,Operaciones,inventory,Hub Litoral,1968.51,37,2241.71,on_time,12,WMS
AST-0002985,2025-02-19,Operaciones,compliance,Centro Sur,674.61,1,713.27,on_time,15,WMS
AST-0002986,2025-02-04,Operaciones,compliance,Centro Norte,533.51,2,713.27,approved,12,WMS
AST-0002987,2025-02-23,Operaciones,compliance,Centro Sur,1126.16,9,713.27,on_time,16,WMS
AST-0002988,2025-02-16,Operaciones,inventory,Centro Sur,1475.45,45,2241.71,late,5,WMS
AST-0002989,2025-02-25,Operaciones,inventory,Hub Oeste,1893.82,53,2241.71,late,8,WMS
AST-0002990,2025-02-06,Operaciones,inventory,Centro Sur,2004.41,58,2241.71,on_time,12,WMS
AST-0002991,2025-02-18,Operaciones,cycle_time,Hub Oeste,666.11,2,917.06,on_time,16,WMS
AST-0002992,2025-02-14,Operaciones,inventory,Hub Oeste,2484.17,35,2241.71,on_time,14,WMS
AST-0002993,2025-02-27,Operaciones,inventory,Centro Sur,2338.12,45,2241.71,approved,11,WMS
AST-0002994,2025-02-27,Operaciones,compliance,Hub Oeste,449.3,9,713.27,on_time,11,WMS
