record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0008551,2026-05-10,Ventas,sales,Mercado Sur,23788.12,1,14497.81,on_time,5,CRM
AST-0008552,2026-05-01,Ventas,sales,Cuenta Andina,10881.04,17,14497.81,approved,7,CRM
AST-0008553,2026-05-23,Ventas,sales,Cliente Boreal,8089.08,5,14497.81,pending,8,CRM
AST-0008554,2026-05-15,Ventas,order,Casa Nativa,4278.8,13,3511.19,on_time,5,CRM
AST-0008555,2026-05-20,Ventas,order,Mercado Sur,3006.26,9,3511.19,approved,9,CRM
AST-0008556,2026-05-09,Ventas,margin_input,Mercado Sur,6049.07,1,8155.02,on_time,6,CRM
AST-0008557,2026-05-08,Ventas,margin_input,Mercado Sur,13435.55,5,8155.02,on_time,3,CRM
AST-0008558,2026-05-12,Ventas,sales,Cliente Boreal,8041.09,7,14497.81,on_time,14,CRM
AST-0008559,2026-05-10,Ventas,order,Cuenta Andina,4796.49,15,3511.19,approved,8,CRM
AST-0008560,2026-05-28,Ventas,sales,Cuenta Andina,22343.48,1,14497.81,approved,9,CRM
AST-0008561,2026-05-04,Ventas,margin_input,Grupo Terra,12525.71,1,8155.02,on_time,1,CRM
AST-0008562,2026-05-28,Ventas,order,Casa Nativa,4668.74,16,3511.19,late,12,CRM
AST-0008563,2026-05-13,Ventas,sales,Cuenta Andina,10689.89,10,14497.81,late,10,CRM
AST-0008564,2026-05-09,Ventas,margin_input,Grupo Terra,6139.43,9,8155.02,approved,9,CRM
AST-0008565,2026-05-13,Ventas,order,Cliente Boreal,4050.99,2,3511.19,approved,11,CRM
AST-0008566,2026-05-02,Ventas,sales,Cliente Boreal,13024.01,1,14497.81,approved,2,CRM
AST-0008567,2026-05-15,Ventas,order,Grupo Terra,5108.27,1,3511.19,approved,2,CRM
AST-0008568,2026-05-19,Ventas,sales,Cliente Boreal,13423.09,6,14497.81,on_time,2,CRM
AST-0008569,2026-05-11,Ventas,sales,Cliente Boreal,8161.28,17,14497.81,approved,3,CRM
AST-0008570,2026-05-05,Ventas,sales,Cuenta Andina,15588.1,34,14497.81,on_time,6,CRM
AST-0008571,2026-05-27,Ventas,margin_input,Cuenta Andina,9465.66,10,8155.02,on_time,5,CRM
AST-0008572,2026-05-19,Ventas,sales,Mercado Sur,10234.47,14,14497.81,on_time,4,CRM
AST-0008573,2026-05-18,Ventas,order,Cliente Boreal,2364.96,1,3511.19,on_time,3,CRM
AST-0008574,2026-05-13,Ventas,order,Casa Nativa,4162.37,1,3511.19,late,7,CRM
AST-0008575,2026-05-25,Ventas,sales,Grupo Terra,28146.54,10,14497.81,late,8,CRM
AST-0008576,2026-05-19,Ventas,order,Casa Nativa,5439.67,14,3511.19,on_time,5,CRM
AST-0008577,2026-05-03,Ventas,sales,Mercado Sur,13735.91,15,14497.81,pending,13,CRM
AST-0008578,2026-05-17,Ventas,sales,Mercado Sur,5993.58,10,14497.81,late,7,CRM
AST-0008579,2026-05-25,Ventas,margin_input,Casa Nativa,11572.64,2,8155.02,on_time,4,CRM
AST-0008580,2026-05-08,Ventas,sales,Grupo Terra,14709.86,6,14497.81,approved,9,CRM
AST-0008581,2026-05-01,Ventas,sales,Cliente Boreal,12275.57,16,14497.81,on_time,8,CRM
AST-0008582,2026-05-08,Ventas,order,Cuenta Andina,3591.38,16,3511.19,on_time,9,CRM
AST-0008583,2026-05-16,Ventas,order,Mercado Sur,1621.97,17,3511.19,on_time,12,CRM
AST-0008584,2026-05-26,Ventas,sales,Cliente Boreal,9868.53,7,14497.81,approved,4,CRM
AST-0008585,2026-05-04,Ventas,sales,Casa Nativa,12291.65,16,14497.81,approved,7,CRM
AST-0008586,2026-05-09,Ventas,margin_input,Casa Nativa,11850.53,1,8155.02,approved,7,CRM
AST-0008587,2026-05-13,Ventas,sales,Mercado Sur,23682.8,10,14497.81,on_time,7,CRM
AST-0008588,2026-05-27,Ventas,order,Mercado Sur,3598.86,12,3511.19,on_time,6,CRM
AST-0008589,2026-05-11,Ventas,sales,Cuenta Andina,27121.19,10,14497.81,on_time,7,CRM
AST-0008590,2026-05-20,Ventas,margin_input,Grupo Terra,20600.44,22,8155.02,on_time,6,CRM
AST-0008591,2026-05-21,Ventas,sales,Mercado Sur,11620.24,15,14497.81,approved,7,CRM
AST-0008592,2026-05-09,Ventas,sales,Mercado Sur,23887.3,7,14497.81,on_time,10,CRM
AST-0008593,2026-05-10,Ventas,order,Cuenta Andina,4176.73,6,3511.19,pending,5,CRM
AST-0008594,2026-05-08,Ventas,sales,Mercado Sur,19086.47,2,14497.81,on_time,11,CRM
