record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0007316,2026-02-26,Compras,expense,Atlas Supply,2390.87,1,7156.78,approved,12,PROCURE
AST-0007317,2026-02-03,Compras,expense,Pampa Logistics,6837.21,2,7156.78,on_time,7,PROCURE
AST-0007318,2026-02-28,Compras,supplier,Litoral Office,3699.89,9,4501.85,on_time,10,PROCURE
AST-0007319,2026-02-18,Compras,expense,Litoral Office,9077.46,5,7156.78,on_time,8,PROCURE
AST-0007320,2026-02-20,Compras,expense,Litoral Office,9067.86,16,7156.78,late,9,PROCURE
AST-0007321,2026-02-04,Compras,expense,Norte Industrial,9186.97,16,7156.78,on_time,1,PROCURE
AST-0007322,2026-02-14,Compras,supplier,Orion Tech,3917.01,17,4501.85,on_time,5,PROCURE
AST-0007323,2026-02-09,Compras,expense,Orion Tech,6945.56,17,7156.78,on_time,10,PROCURE
AST-0007324,2026-02-28,Compras,supplier,Pampa Logistics,3125.67,5,4501.85,pending,9,PROCURE
AST-0007325,2026-02-26,Compras,supplier,Litoral Office,5206.29,1,4501.85,pending,9,PROCURE
AST-0007326,2026-02-15,Compras,order,Orion Tech,5422.23,10,3578.39,approved,11,PROCURE
AST-0007327,2026-02-22,Compras,expense,Orion Tech,3491.4,10,7156.78,pending,6,PROCURE
AST-0007328,2026-02-16,Compras,order,Norte Industrial,2455.82,4,3578.39,approved,12,PROCURE
AST-0007329,2026-02-01,Compras,expense,Orion Tech,6165.81,9,7156.78,on_time,4,PROCURE
AST-0007330,2026-02-02,Compras,expense,Orion Tech,4302.54,6,7156.78,approved,4,PROCURE
AST-0007331,2026-02-21,Compras,expense,Atlas Supply,6592.06,4,7156.78,approved,9,PROCURE
AST-0007332,2026-02-06,Compras,expense,Norte Industrial,15038.37,13,7156.78,pending,9,PROCURE
AST-0007333,2026-02-21,Compras,order,Atlas Supply,5417.64,1,3578.39,on_time,7,PROCURE
AST-0007334,2026-02-27,Compras,supplier,Litoral Office,4866.02,10,4501.85,on_time,9,PROCURE
AST-0007335,2026-02-28,Compras,supplier,Pampa Logistics,7007.23,7,4501.85,approved,5,PROCURE
AST-0007336,2026-02-03,Compras,expense,Orion Tech,9149.42,3,7156.78,approved,8,PROCURE
AST-0007337,2026-02-16,Compras,supplier,Orion Tech,9085.64,1,4501.85,on_time,8,PROCURE
AST-0007338,2026-02-27,Compras,expense,Norte Industrial,6968.95,4,7156.78,approved,8,PROCURE
AST-0007339,2026-02-22,Compras,expense,Orion Tech,8848.96,23,7156.78,on_time,6,PROCURE
AST-0007340,2026-02-01,Compras,expense,Pampa Logistics,3739.62,11,7156.78,approved,7,PROCURE
AST-0007341,2026-02-16,Compras,expense,Atlas Supply,8163.34,19,7156.78,on_time,5,PROCURE
AST-0007342,2026-02-12,Compras,expense,Atlas Supply,14066.54,5,7156.78,approved,6,PROCURE
AST-0007343,2026-02-07,Compras,order,Norte Industrial,2477.42,8,3578.39,approved,6,PROCURE
AST-0007344,2026-02-19,Compras,expense,Orion Tech,8749.79,16,7156.78,on_time,9,PROCURE
AST-0007345,2026-02-01,Compras,order,Orion Tech,4662.18,1,3578.39,on_time,3,PROCURE
AST-0007346,2026-02-03,Compras,expense,Litoral Office,7040.24,5,7156.78,approved,9,PROCURE
AST-0007347,2026-02-18,Compras,expense,Atlas Supply,3341.02,7,7156.78,on_time,10,PROCURE
AST-0007348,2026-02-26,Compras,supplier,Atlas Supply,2605.54,19,4501.85,on_time,8,PROCURE
AST-0007349,2026-02-25,Compras,order,Atlas Supply,3865.94,5,3578.39,approved,5,PROCURE
AST-0007350,2026-02-17,Compras,expense,Pampa Logistics,4022.66,1,7156.78,on_time,3,PROCURE
AST-0007351,2026-02-24,Compras,order,Atlas Supply,2092.19,6,3578.39,on_time,5,PROCURE
AST-0007352,2026-02-06,Compras,supplier,Litoral Office,2317.6,12,4501.85,approved,9,PROCURE
AST-0007353,2026-02-06,Compras,supplier,Litoral Office,12427.61,10,4501.85,approved,10,PROCURE
AST-0007354,2026-02-11,Compras,order,Atlas Supply,4383.56,12,3578.39,on_time,7,PROCURE
AST-0007355,2026-02-16,Compras,expense,Pampa Logistics,6342.99,16,7156.78,late,7,PROCURE
AST-0007356,2026-02-21,Compras,expense,Pampa Logistics,7729.17,8,7156.78,approved,5,PROCURE
AST-0007357,2026-02-14,Compras,expense,Orion Tech,8154.98,1,7156.78,on_time,3,PROCURE
AST-0007358,2026-02-22,Compras,supplier,Orion Tech,8980.22,1,4501.85,on_time,10,PROCURE
AST-0007359,2026-02-07,Compras,order,Pampa Logistics,4327.04,1,3578.39,approved,15,PROCURE
AST-0007360,2026-02-23,Compras,order,Pampa Logistics,3347.25,10,3578.39,late,6,PROCURE
AST-0007361,2026-02-12,Compras,expense,Litoral Office,8775.08,4,7156.78,approved,4,PROCURE
AST-0007362,2026-02-03,Compras,order,Pampa Logistics,1522.52,1,3578.39,approved,9,PROCURE
AST-0007363,2026-02-18,Compras,expense,Norte Industrial,5084.3,15,7156.78,late,5,PROCURE
AST-0007364,2026-02-03,Compras,expense,Atlas Supply,6893.19,13,7156.78,on_time,11,PROCURE
AST-0007365,2026-02-08,Compras,expense,Atlas Supply,7810.81,9,7156.78,approved,5,PROCURE
AST-0007366,2026-02-09,Compras,supplier,Norte Industrial,6098.84,1,4501.85,on_time,7,PROCURE
AST-0007367,2026-02-27,Compras,expense,Pampa Logistics,6485.65,7,7156.78,approved,8,PROCURE
AST-0007368,2026-02-23,Compras,expense,Litoral Office,4544.01,1,7156.78,late,4,PROCURE
AST-0007369,2026-02-09,Compras,supplier,Orion Tech,3785.36,14,4501.85,approved,11,PROCURE
AST-0007370,2026-02-18,Compras,expense,Atlas Supply,9724.87,20,7156.78,on_time,7,PROCURE
AST-0007371,2026-02-08,Compras,order,Litoral Office,6052.39,15,3578.39,on_time,7,PROCURE
AST-0007372,2026-02-09,Compras,order,Orion Tech,3027.68,7,3578.39,on_time,6,PROCURE
AST-0007373,2026-02-26,Compras,order,Norte Industrial,7081.98,7,3578.39,on_time,9,PROCURE
AST-0007374,2026-02-27,Compras,expense,Litoral Office,18002.72,18,7156.78,approved,6,PROCURE
AST-0007375,2026-02-11,Compras,supplier,Litoral Office,2974.9,7,4501.85,on_time,10,PROCURE
AST-0007376,2026-02-16,Compras,order,Norte Industrial,2388.63,12,3578.39,on_time,8,PROCURE
