record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0003611,2025-04-02,Ventas,margin_input,Casa Nativa,7032.36,14,7020.29,on_time,6,CRM
AST-0003612,2025-04-07,Ventas,sales,Mercado Sur,21897.73,12,12480.51,on_time,4,CRM
AST-0003613,2025-04-19,Ventas,sales,Grupo Terra,8927.73,4,12480.51,pending,6,CRM
AST-0003614,2025-04-02,Ventas,margin_input,Casa Nativa,4973.85,1,7020.29,late,10,CRM
AST-0003615,2025-04-25,Ventas,order,Casa Nativa,3770.7,1,3022.62,on_time,6,CRM
AST-0003616,2025-04-26,Ventas,sales,Cuenta Andina,15162.29,14,12480.51,on_time,6,CRM
AST-0003617,2025-04-03,Ventas,sales,Casa Nativa,23240.6,1,12480.51,approved,6,CRM
AST-0003618,2025-04-15,Ventas,order,Cuenta Andina,3408.57,3,3022.62,on_time,2,CRM
AST-0003619,2025-04-19,Ventas,sales,Casa Nativa,7433.09,7,12480.51,pending,7,CRM
AST-0003620,2025-04-12,Ventas,sales,Cuenta Andina,14458.17,12,12480.51,on_time,9,CRM
AST-0003621,2025-04-26,Ventas,order,Cuenta Andina,2961.5,12,3022.62,on_time,6,CRM
AST-0003622,2025-04-06,Ventas,sales,Grupo Terra,23922.66,1,12480.51,approved,11,CRM
AST-0003623,2025-04-10,Ventas,sales,Grupo Terra,10651.32,2,12480.51,on_time,7,CRM
AST-0003624,2025-04-18,Ventas,order,Cliente Boreal,4650.92,1,3022.62,approved,10,CRM
AST-0003625,2025-04-02,Ventas,sales,Cliente Boreal,20995.0,2,12480.51,on_time,10,CRM
AST-0003626,2025-04-07,Ventas,sales,Mercado Sur,19312.1,9,12480.51,on_time,10,CRM
AST-0003627,2025-04-17,Ventas,sales,Cliente Boreal,10768.08,10,12480.51,late,6,CRM
AST-0003628,2025-04-09,Ventas,order,Cliente Boreal,1647.91,5,3022.62,on_time,6,CRM
AST-0003629,2025-04-24,Ventas,sales,Cliente Boreal,5258.72,18,12480.51,pending,6,CRM
AST-0003630,2025-04-01,Ventas,order,Grupo Terra,4734.76,16,3022.62,approved,7,CRM
AST-0003631,2025-04-21,Ventas,sales,Mercado Sur,3787.18,14,12480.51,on_time,7,CRM
AST-0003632,2025-04-16,Ventas,order,Cliente Boreal,4684.25,2,3022.62,approved,6,CRM
AST-0003633,2025-04-14,Ventas,order,Casa Nativa,5740.24,9,3022.62,approved,9,CRM
AST-0003634,2025-04-22,Ventas,margin_input,Mercado Sur,8998.8,12,7020.29,approved,4,CRM
AST-0003635,2025-04-20,Ventas,margin_input,Cuenta Andina,3942.41,8,7020.29,on_time,6,CRM
AST-0003636,2025-04-06,Ventas,order,Grupo Terra,2091.5,1,3022.62,on_time,10,CRM
AST-0003637,2025-04-28,Ventas,sales,Casa Nativa,17761.0,1,12480.51,late,2,CRM
AST-0003638,2025-04-08,Ventas,order,Grupo Terra,1716.08,9,3022.62,late,5,CRM
AST-0003639,2025-04-13,Ventas,order,Grupo Terra,4291.78,1,3022.62,approved,5,CRM
AST-0003640,2025-04-28,Ventas,order,Casa Nativa,5979.81,1,3022.62,on_time,4,CRM
AST-0003641,2025-04-07,Ventas,order,Cuenta Andina,2620.83,1,3022.62,pending,8,CRM
AST-0003642,2025-04-26,Ventas,sales,Mercado Sur,16044.37,3,12480.51,approved,11,CRM
AST-0003643,2025-04-06,Ventas,order,Casa Nativa,3737.96,10,3022.62,approved,7,CRM
AST-0003644,2025-04-23,Ventas,sales,Grupo Terra,29252.98,3,12480.51,approved,2,CRM
AST-0003645,2025-04-06,Ventas,sales,Casa Nativa,27718.36,6,12480.51,on_time,6,CRM
AST-0003646,2025-04-21,Ventas,order,Grupo Terra,2771.89,9,3022.62,approved,7,CRM
AST-0003647,2025-04-26,Ventas,sales,Cuenta Andina,9216.17,1,12480.51,late,1,CRM
AST-0003648,2025-04-13,Ventas,sales,Mercado Sur,12059.06,9,12480.51,late,5,CRM
