record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0004941,2025-08-08,Finanzas,invoice,Impuestos,4518.57,19,5391.58,on_time,6,ERP_FIN
AST-0004942,2025-08-05,Finanzas,payment,Aseguradora Nova,7569.54,12,6616.94,on_time,12,ERP_FIN
AST-0004943,2025-08-23,Finanzas,invoice,,6656.48,4,5391.58,approved,4,ERP_FIN
AST-0004944,2025-08-16,Finanzas,invoice,Aseguradora Nova,5482.87,4,5391.58,approved,1,ERP_FIN
AST-0004945,2025-08-01,Finanzas,invoice,Servicios Centrales,6615.96,7,5391.58,approved,13,ERP_FIN
AST-0004946,2025-08-13,Finanzas,payment,Impuestos,7350.0,8,6616.94,on_time,8,ERP_FIN
AST-0004947,2025-08-25,Finanzas,expense,Servicios Centrales,11259.59,12,7597.23,on_time,7,ERP_FIN
AST-0004948,2025-08-07,Finanzas,expense,Impuestos,3332.21,18,7597.23,on_time,3,ERP_FIN
AST-0004949,2025-08-16,Finanzas,invoice,Banco Delta,3878.77,4,5391.58,on_time,6,ERP_FIN
AST-0004950,2025-08-21,Finanzas,expense,Servicios Centrales,9015.04,20,7597.23,approved,7,ERP_FIN
AST-0004951,2025-08-27,Finanzas,payment,Aseguradora Nova,9307.03,8,6616.94,on_time,7,ERP_FIN
AST-0004952,2025-08-24,Finanzas,payment,Banco Delta,4542.43,8,6616.94,on_time,2,ERP_FIN
AST-0004953,2025-08-09,Finanzas,expense,Servicios Centrales,5497.36,3,7597.23,approved,1,ERP_FIN
AST-0004954,2025-08-05,Finanzas,expense,Banco Delta,8946.53,9,7597.23,approved,8,ERP_FIN
AST-0004955,2025-08-07,Finanzas,invoice,Aseguradora Nova,9889.38,8,5391.58,approved,3,ERP_FIN
AST-0004956,2025-08-18,Finanzas,payment,Aseguradora Nova,4329.66,1,6616.94,approved,6,ERP_FIN
AST-0004957,2025-08-01,Finanzas,invoice,Servicios Centrales,5247.98,1,5391.58,on_time,7,ERP_FIN
AST-0004958,2025-08-07,Finanzas,expense,Aseguradora Nova,9138.4,9,7597.23,approved,1,ERP_FIN
AST-0004959,2025-08-26,Finanzas,invoice,Impuestos,6491.9,1,5391.58,on_time,3,ERP_FIN
AST-0004960,2025-08-19,Finanzas,invoice,Servicios Centrales,5366.01,13,5391.58,on_time,4,ERP_FIN
