record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0008171,2026-04-04,Ventas,sales,Cuenta Andina,17768.06,16,14102.53,on_time,6,CRM
AST-0008172,2026-04-20,Ventas,sales,Grupo Terra,9792.17,15,14102.53,on_time,6,CRM
AST-0008173,2026-04-17,Ventas,order,Cliente Boreal,3390.55,2,3415.46,late,7,CRM
AST-0008174,2026-04-18,Ventas,sales,Casa Nativa,13360.07,16,14102.53,on_time,9,CRM
AST-0008175,2026-04-03,Ventas,sales,Casa Nativa,27482.48,8,14102.53,late,8,CRM
AST-0008176,2026-04-13,Ventas,order,Grupo Terra,7107.99,9,3415.46,approved,8,CRM
AST-0008177,2026-04-10,Ventas,margin_input,Cliente Boreal,7948.85,6,7932.67,approved,6,CRM
AST-0008178,2026-04-27,Ventas,sales,Mercado Sur,13109.25,9,14102.53,on_time,8,CRM
AST-0008179,2026-04-10,Ventas,sales,Grupo Terra,24343.9,16,14102.53,approved,7,CRM
AST-0008180,2026-04-19,Ventas,order,Mercado Sur,2296.54,8,3415.46,on_time,5,CRM
AST-0008181,2026-04-12,Ventas,sales,Grupo Terra,40863.65,7,14102.53,late,8,CRM
AST-0008182,2026-04-24,Ventas,order,Grupo Terra,2886.12,7,3415.46,on_time,11,CRM
AST-0008183,2026-04-04,Ventas,sales,Casa Nativa,24863.43,1,14102.53,on_time,1,CRM
AST-0008184,2026-04-22,Ventas,sales,Mercado Sur,-18281.83,7,14102.53,late,5,CRM
AST-0008185,2026-04-03,Ventas,order,Casa Nativa,2404.29,14,3415.46,on_time,4,CRM
AST-0008186,2026-04-28,Ventas,sales,Casa Nativa,3489.5,7,14102.53,late,1,CRM
AST-0008187,2026-04-26,Ventas,margin_input,Cuenta Andina,17628.73,15,7932.67,approved,9,CRM
AST-0008188,2026-04-04,Ventas,sales,Cuenta Andina,5574.8,10,14102.53,on_time,2,CRM
AST-0008189,2026-04-02,Ventas,margin_input,Cliente Boreal,9192.83,3,7932.67,on_time,8,CRM
AST-0008190,2026-04-14,Ventas,sales,Cuenta Andina,13812.78,9,14102.53,late,7,CRM
AST-0008191,2026-04-05,Ventas,margin_input,Casa Nativa,6697.01,9,7932.67,pending,10,CRM
AST-0008192,2026-04-08,Ventas,margin_input,Grupo Terra,7762.5,7,7932.67,on_time,5,CRM
AST-0008193,2026-04-15,Ventas,order,Casa Nativa,2324.61,9,3415.46,on_time,5,CRM
AST-0008194,2026-04-15,Ventas,sales,Cuenta Andina,19329.55,7,14102.53,late,1,CRM
AST-0008195,2026-04-08,Ventas,margin_input,Grupo Terra,5782.02,23,7932.67,on_time,11,CRM
AST-0008196,2026-04-11,Ventas,sales,Grupo Terra,12186.87,8,14102.53,on_time,4,CRM
AST-0008197,2026-04-13,Ventas,sales,Cuenta Andina,23899.88,1,14102.53,approved,6,CRM
AST-0008198,2026-04-26,Ventas,order,Grupo Terra,1483.03,16,3415.46,late,9,CRM
AST-0008199,2026-04-19,Ventas,sales,Grupo Terra,16741.3,13,14102.53,approved,10,CRM
AST-0008200,2026-04-17,Ventas,sales,Casa Nativa,13348.58,10,14102.53,on_time,7,CRM
AST-0008201,2026-04-21,Ventas,sales,Cliente Boreal,23466.28,1,14102.53,pending,9,CRM
AST-0008202,2026-04-11,Ventas,margin_input,Mercado Sur,8293.44,13,7932.67,on_time,10,CRM
AST-0008203,2026-04-09,Ventas,sales,Cuenta Andina,6968.04,7,14102.53,on_time,2,CRM
AST-0008204,2026-04-09,Ventas,order,Mercado Sur,3495.43,13,3415.46,late,2,CRM
AST-0008205,2026-04-25,Ventas,sales,Cuenta Andina,7932.89,11,14102.53,on_time,9,CRM
AST-0008206,2026-04-20,Ventas,margin_input,Mercado Sur,9711.12,11,7932.67,pending,9,CRM
AST-0008207,2026-04-12,Ventas,sales,Cliente Boreal,17838.51,9,14102.53,on_time,5,CRM
AST-0008208,2026-04-12,Ventas,margin_input,Grupo Terra,10058.47,10,7932.67,on_time,5,CRM
AST-0008209,2026-04-01,Ventas,order,Grupo Terra,3797.98,10,3415.46,on_time,5,CRM
AST-0008210,2026-04-15,Ventas,sales,Cliente Boreal,11387.1,4,14102.53,on_time,7,CRM
AST-0008211,2026-04-26,Ventas,order,Cliente Boreal,6354.73,2,3415.46,pending,9,CRM
AST-0008212,2026-04-04,Ventas,sales,Cliente Boreal,30097.09,4,14102.53,on_time,1,CRM
AST-0008213,2026-04-21,Ventas,order,Cliente Boreal,1549.04,26,3415.46,approved,8,CRM
AST-0008214,2026-04-12,Ventas,order,Cliente Boreal,3318.17,9,3415.46,on_time,4,CRM
AST-0008215,2026-04-12,Ventas,order,Cliente Boreal,2696.25,17,3415.46,approved,7,CRM
AST-0008216,2026-04-06,Ventas,sales,Casa Nativa,9633.22,11,14102.53,pending,5,CRM
AST-0008217,2026-04-22,Ventas,sales,Cliente Boreal,10274.41,5,14102.53,on_time,6,CRM
AST-0008218,2026-04-27,Ventas,sales,Mercado Sur,36776.22,16,14102.53,late,5,CRM
AST-0008219,2026-04-06,Ventas,order,Cuenta Andina,2617.05,14,3415.46,on_time,10,CRM
AST-0008220,2026-04-13,Ventas,sales,Grupo Terra,21583.99,1,14102.53,approved,3,CRM
AST-0008221,2026-04-21,Ventas,sales,Cliente Boreal,23074.49,8,14102.53,on_time,10,CRM
AST-0008222,2026-04-04,Ventas,sales,Cuenta Andina,11521.53,13,14102.53,approved,6,CRM
AST-0008223,2026-04-01,Ventas,sales,Grupo Terra,14974.97,6,14102.53,approved,9,CRM
AST-0008224,2026-04-24,Ventas,margin_input,Casa Nativa,7067.11,1,7932.67,on_time,1,CRM
AST-0008225,2026-04-16,Ventas,order,Cliente Boreal,1522.5,1,3415.46,on_time,14,CRM
AST-0008226,2026-04-08,Ventas,margin_input,Grupo Terra,12984.34,6,7932.67,pending,8,CRM
AST-0008227,2026-04-14,Ventas,margin_input,Mercado Sur,8103.44,9,7932.67,approved,3,CRM
AST-0008228,2026-04-18,Ventas,margin_input,Cliente Boreal,6121.37,1,7932.67,pending,5,CRM
AST-0008229,2026-04-16,Ventas,order,Cuenta Andina,2474.97,4,3415.46,on_time,7,CRM
AST-0008230,2026-04-03,Ventas,sales,Grupo Terra,22396.73,14,14102.53,on_time,10,CRM
AST-0008231,2026-04-19,Ventas,order,Mercado Sur,5629.06,16,3415.46,on_time,5,CRM
AST-0008232,2026-04-11,Ventas,margin_input,Casa Nativa,3811.68,4,7932.67,on_time,4,CRM
AST-0008233,2026-04-10,Ventas,sales,Cuenta Andina,16299.49,5,14102.53,pending,8,CRM
AST-0008234,2026-04-06,Ventas,order,Grupo Terra,2791.73,2,3415.46,on_time,8,CRM
AST-0008235,2026-04-25,Ventas,sales,Grupo Terra,9596.44,7,14102.53,on_time,5,CRM
AST-0008236,2026-04-25,Ventas,order,Cuenta Andina,5134.35,1,3415.46,on_time,6,CRM
AST-0008237,2026-04-07,Ventas,order,Casa Nativa,3601.5,5,3415.46,on_time,9,CRM
AST-0008238,2026-04-16,Ventas,order,Mercado Sur,4324.79,1,3415.46,late,5,CRM
AST-0008239,2026-04-17,Ventas,margin_input,Cliente Boreal,6397.61,10,7932.67,late,3,CRM
AST-0008240,2026-04-22,Ventas,order,Cliente Boreal,7335.64,18,3415.46,on_time,9,CRM
AST-0008241,2026-04-24,Ventas,sales,Grupo Terra,4550.71,16,14102.53,approved,7,CRM
AST-0008242,2026-04-16,Ventas,margin_input,Grupo Terra,4297.63,21,7932.67,late,11,CRM
AST-0008243,2026-04-09,Ventas,sales,Casa Nativa,18827.31,8,14102.53,late,6,CRM
AST-0008244,2026-04-08,Ventas,sales,Cliente Boreal,10652.27,1,14102.53,pending,9,CRM
AST-0008245,2026-04-22,Ventas,sales,Grupo Terra,10591.49,3,14102.53,on_time,6,CRM
AST-0008246,2026-04-13,Ventas,sales,Cuenta Andina,27542.57,9,14102.53,on_time,5,CRM
AST-0008247,2026-04-19,Ventas,sales,Cuenta Andina,11419.17,12,14102.53,pending,5,CRM
AST-0008248,2026-04-27,Ventas,margin_input,Cliente Boreal,8497.83,1,7932.67,on_time,6,CRM
AST-0008249,2026-04-27,Ventas,margin_input,Grupo Terra,11286.65,2,7932.67,approved,8,CRM
AST-0008250,2026-04-23,Ventas,sales,Cliente Boreal,11048.4,14,14102.53,on_time,5,CRM
AST-0008251,2026-04-25,Ventas,margin_input,Cuenta Andina,9383.6,11,7932.67,approved,6,CRM
AST-0008252,2026-04-24,Ventas,sales,Cuenta Andina,23870.73,6,14102.53,on_time,6,CRM
AST-0008253,2026-04-10,Ventas,sales,Cuenta Andina,13734.51,18,14102.53,pending,13,CRM
AST-0008254,2026-04-23,Ventas,order,Mercado Sur,4320.84,15,3415.46,late,8,CRM
AST-0008255,2026-04-01,Ventas,sales,Mercado Sur,13825.52,15,14102.53,on_time,6,CRM
AST-0008256,2026-04-17,Ventas,margin_input,Mercado Sur,8214.6,15,7932.67,pending,9,CRM
AST-0008257,2026-04-09,Ventas,sales,Grupo Terra,25425.75,11,14102.53,late,2,CRM
AST-0008258,2026-04-15,Ventas,margin_input,Cuenta Andina,18164.62,15,7932.67,on_time,10,CRM
AST-0008259,2026-04-19,Ventas,order,Grupo Terra,5456.89,16,3415.46,late,8,CRM
AST-0008260,2026-04-22,Ventas,order,Mercado Sur,5700.2,8,3415.46,on_time,4,CRM
AST-0008261,2026-04-26,Ventas,order,Mercado Sur,4288.43,2,3415.46,approved,8,CRM
AST-0008262,2026-04-02,Ventas,margin_input,Cuenta Andina,9123.32,4,7932.67,on_time,8,CRM
AST-0008263,2026-04-19,Ventas,sales,Casa Nativa,8344.46,2,14102.53,late,8,CRM
AST-0008264,2026-04-18,Ventas,order,Casa Nativa,4147.59,2,3415.46,on_time,5,CRM
AST-0008265,2026-04-06,Ventas,sales,Grupo Terra,20419.08,10,14102.53,on_time,11,CRM
