record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0008266,2026-04-11,Operaciones,inventory,Centro Norte,1972.07,32,2423.87,on_time,11,WMS
AST-0008267,2026-04-12,Operaciones,cycle_time,Hub Litoral,1479.24,2,991.58,on_time,11,WMS
AST-0008268,2026-04-15,Operaciones,compliance,Centro Norte,792.08,6,771.23,approved,6,WMS
AST-0008269,2026-04-01,Operaciones,cycle_time,Centro Sur,473.44,19,991.58,on_time,12,WMS
AST-0008270,2026-04-24,Operaciones,inventory,Centro Norte,2382.19,48,2423.87,approved,10,WMS
AST-0008271,2026-04-13,Operaciones,inventory,Hub Litoral,3539.89,48,2423.87,on_time,11,WMS
AST-0008272,2026-04-24,Operaciones,cycle_time,Centro Sur,777.54,5,991.58,approved,8,WMS
AST-0008273,2026-04-02,Operaciones,inventory,Centro Norte,2404.21,56,2423.87,approved,10,WMS
AST-0008274,2026-04-27,Operaciones,compliance,Centro Norte,1101.51,13,771.23,on_time,9,WMS
AST-0008275,2026-04-28,Operaciones,inventory,Hub Litoral,3523.5,30,2423.87,on_time,12,WMS
AST-0008276,2026-04-25,Operaciones,compliance,Centro Sur,1008.28,1,771.23,approved,10,WMS
AST-0008277,2026-04-25,Operaciones,inventory,Hub Oeste,4378.87,46,2423.87,on_time,12,WMS
AST-0008278,2026-04-28,Operaciones,cycle_time,Hub Litoral,854.66,7,991.58,approved,11,WMS
AST-0008279,2026-04-20,Operaciones,inventory,Hub Litoral,2960.76,50,2423.87,on_time,13,WMS
AST-0008280,2026-04-22,Operaciones,inventory,Hub Oeste,2804.75,45,2423.87,late,12,WMS
AST-0008281,2026-04-18,Operaciones,inventory,Hub Oeste,1546.81,56,2423.87,approved,12,WMS
AST-0008282,2026-04-08,Operaciones,inventory,Centro Norte,2284.49,43,2423.87,approved,6,WMS
AST-0008283,2026-04-09,Operaciones,inventory,Centro Norte,3066.65,41,2423.87,approved,11,WMS
AST-0008284,2026-04-05,Operaciones,inventory,Hub Oeste,2429.3,52,2423.87,approved,18,WMS
AST-0008285,2026-04-14,Operaciones,compliance,Centro Norte,651.43,15,771.23,on_time,14,WMS
AST-0008286,2026-04-26,Operaciones,inventory,Centro Norte,4716.6,46,2423.87,approved,9,WMS
AST-0008287,2026-04-03,Operaciones,cycle_time,Centro Sur,934.21,2,991.58,on_time,9,WMS
AST-0008288,2026-04-10,Operaciones,cycle_time,Hub Litoral,1313.71,9,991.58,on_time,14,WMS
AST-0008289,2026-04-12,Operaciones,compliance,Hub Oeste,329.62,10,771.23,late,10,WMS
AST-0008290,2026-04-15,Operaciones,compliance,Hub Oeste,578.11,1,771.23,approved,9,WMS
AST-0008291,2026-04-24,Operaciones,cycle_time,Centro Norte,1219.97,6,991.58,on_time,12,WMS
AST-0008292,2026-04-09,Operaciones,compliance,,759.56,2,771.23,on_time,8,WMS
AST-0008293,2026-04-22,Operaciones,inventory,Centro Sur,2773.67,42,2423.87,approved,13,WMS
AST-0008294,2026-04-01,Operaciones,inventory,Hub Litoral,3060.01,56,2423.87,approved,17,WMS
AST-0008295,2026-04-02,Operaciones,compliance,,495.32,11,771.23,on_time,11,WMS
AST-0008296,2026-04-19,Operaciones,compliance,Centro Norte,567.56,10,771.23,late,5,WMS
AST-0008297,2026-04-19,Operaciones,cycle_time,Centro Sur,734.98,19,991.58,on_time,9,WMS
AST-0008298,2026-04-11,Operaciones,inventory,Centro Sur,2591.24,46,2423.87,on_time,12,WMS
AST-0008299,2026-04-01,Operaciones,cycle_time,Hub Oeste,1363.42,4,991.58,on_time,15,WMS
AST-0008300,2026-04-06,Operaciones,inventory,Centro Sur,2121.27,42,2423.87,on_time,19,WMS
AST-0008301,2026-04-14,Operaciones,compliance,Hub Oeste,1464.78,13,771.23,on_time,12,WMS
AST-0008302,2026-04-20,Operaciones,cycle_time,Hub Litoral,853.15,15,991.58,approved,19,WMS
AST-0008303,2026-04-21,Operaciones,inventory,Hub Litoral,3049.17,45,2423.87,late,12,WMS
AST-0008304,2026-04-10,Operaciones,cycle_time,Hub Oeste,868.74,17,991.58,approved,13,WMS
AST-0008305,2026-04-08,Operaciones,cycle_time,Centro Norte,1371.12,9,991.58,on_time,17,WMS
AST-0008306,2026-04-25,Operaciones,inventory,Hub Oeste,2040.81,56,2423.87,approved,14,WMS
AST-0008307,2026-04-11,Operaciones,cycle_time,Centro Norte,424.68,11,991.58,approved,13,WMS
AST-0008308,2026-04-22,Operaciones,inventory,Hub Oeste,1493.27,36,2423.87,late,11,WMS
AST-0008309,2026-04-08,Operaciones,cycle_time,Centro Sur,1212.65,6,991.58,approved,17,WMS
AST-0008310,2026-04-08,Operaciones,compliance,Centro Norte,853.31,13,771.23,on_time,17,WMS
AST-0008311,2026-04-27,Operaciones,cycle_time,Centro Norte,1314.11,9,991.58,on_time,13,WMS
AST-0008312,2026-04-16,Operaciones,inventory,Centro Norte,3736.65,51,2423.87,approved,10,WMS
AST-0008313,2026-04-13,Operaciones,inventory,Hub Oeste,2676.92,48,2423.87,pending,12,WMS
AST-0008314,2026-04-13,Operaciones,compliance,Hub Oeste,861.31,11,771.23,pending,9,WMS
AST-0008315,2026-04-18,Operaciones,cycle_time,Centro Norte,1469.84,8,991.58,on_time,14,WMS
AST-0008316,2026-04-12,Operaciones,cycle_time,Centro Norte,698.33,26,991.58,on_time,13,WMS
AST-0008317,2026-04-05,Operaciones,cycle_time,Centro Norte,833.79,6,991.58,on_time,14,WMS
AST-0008318,2026-04-09,Operaciones,cycle_time,Hub Litoral,705.84,12,991.58,on_time,8,WMS
AST-0008319,2026-04-25,Operaciones,inventory,Hub Litoral,4018.63,42,2423.87,on_time,9,WMS
AST-0008320,2026-04-20,Operaciones,inventory,Centro Sur,3708.97,40,2423.87,late,17,WMS
AST-0008321,2026-04-03,Operaciones,compliance,Hub Oeste,944.58,10,771.23,on_time,13,WMS
AST-0008322,2026-04-26,Operaciones,compliance,Hub Litoral,688.06,32,771.23,on_time,13,WMS
AST-0008323,2026-04-10,Operaciones,inventory,Hub Oeste,1863.91,41,2423.87,approved,8,WMS
