record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0002186,2024-12-07,Operaciones,compliance,Centro Sur,654.64,14,786.52,approved,10,WMS
AST-0002187,2024-12-21,Operaciones,cycle_time,Centro Norte,614.6,11,1011.24,on_time,8,WMS
AST-0002188,2024-12-01,Operaciones,compliance,Hub Litoral,782.27,7,786.52,on_time,12,WMS
AST-0002189,2024-12-26,Operaciones,inventory,Hub Oeste,4124.47,43,2471.92,pending,9,WMS
AST-0002190,2024-12-13,Operaciones,compliance,Centro Norte,453.86,7,786.52,on_time,14,WMS
AST-0002191,2024-12-20,Operaciones,compliance,Centro Sur,549.0,12,786.52,on_time,13,WMS
AST-0002192,2024-12-08,Operaciones,cycle_time,Hub Oeste,1221.65,5,1011.24,on_time,12,WMS
AST-0002193,2024-12-17,Operaciones,inventory,Hub Litoral,4019.13,45,2471.92,pending,26,WMS
AST-0002194,2024-12-24,Operaciones,compliance,Centro Norte,1376.36,6,786.52,pending,11,WMS
AST-0002195,2024-12-23,Operaciones,compliance,Centro Sur,633.31,11,786.52,on_time,16,WMS
AST-0002196,2024-12-06,Operaciones,compliance,Centro Sur,236.47,1,786.52,on_time,11,WMS
AST-0002197,2024-12-10,Operaciones,inventory,Centro Norte,2851.19,39,2471.92,approved,11,WMS
AST-0002198,2024-12-17,Operaciones,inventory,Centro Sur,1232.26,39,2471.92,pending,12,WMS
AST-0002199,2024-12-07,Operaciones,inventory,Hub Oeste,1382.31,46,2471.92,late,9,WMS
AST-0002200,2024-12-01,Operaciones,inventory,Hub Oeste,3403.45,52,2471.92,on_time,11,WMS
AST-0002201,2024-12-22,Operaciones,compliance,Centro Norte,807.15,5,786.52,pending,6,WMS
AST-0002202,2024-12-10,Operaciones,inventory,Hub Oeste,3144.76,58,2471.92,approved,10,WMS
AST-0002203,2024-12-18,Operaciones,compliance,Centro Norte,740.57,3,786.52,late,12,WMS
AST-0002204,2024-12-27,Operaciones,cycle_time,Centro Sur,1327.65,8,1011.24,on_time,10,WMS
AST-0002205,2024-12-24,Operaciones,inventory,Hub Litoral,2642.12,40,2471.92,on_time,11,WMS
AST-0002206,2024-12-17,Operaciones,inventory,Centro Sur,2429.74,45,2471.92,on_time,12,WMS
AST-0002207,2024-12-15,Operaciones,compliance,Centro Norte,1305.53,7,786.52,approved,14,WMS
AST-0002208,2024-12-01,Operaciones,cycle_time,Hub Litoral,1326.87,9,1011.24,on_time,13,WMS
AST-0002209,2024-12-13,Operaciones,inventory,Centro Norte,3357.04,47,2471.92,on_time,14,WMS
AST-0002210,2024-12-28,Operaciones,cycle_time,Centro Sur,1067.44,1,1011.24,on_time,15,WMS
AST-0002211,2024-12-21,Operaciones,cycle_time,Centro Norte,2239.96,11,1011.24,approved,15,WMS
AST-0002212,2024-12-25,Operaciones,cycle_time,Hub Oeste,1137.55,7,1011.24,on_time,10,WMS
AST-0002213,2024-12-23,Operaciones,cycle_time,Hub Litoral,1134.13,16,1011.24,on_time,9,WMS
