record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0000951,2024-09-22,Ventas,sales,Cuenta Andina,18464.39,18,14469.34,on_time,1,CRM
AST-0000952,2024-09-22,Ventas,sales,Grupo Terra,11347.12,1,14469.34,on_time,8,CRM
AST-0000953,2024-09-27,Ventas,sales,Casa Nativa,24730.89,13,14469.34,approved,2,CRM
AST-0000954,2024-09-16,Ventas,margin_input,Grupo Terra,8628.27,14,8139.0,on_time,2,CRM
AST-0000955,2024-09-03,Ventas,sales,Mercado Sur,15761.75,17,14469.34,approved,8,CRM
AST-0000956,2024-09-07,Ventas,order,Cuenta Andina,3664.19,6,3504.29,on_time,5,CRM
AST-0000957,2024-09-04,Ventas,margin_input,Grupo Terra,12934.13,1,8139.0,approved,12,CRM
AST-0000958,2024-09-12,Ventas,order,Mercado Sur,4455.73,1,3504.29,approved,12,CRM
AST-0000959,2024-09-18,Ventas,sales,Cuenta Andina,11235.19,8,14469.34,late,4,CRM
AST-0000960,2024-09-17,Ventas,order,Cuenta Andina,3659.96,3,3504.29,on_time,5,CRM
AST-0000961,2024-09-18,Ventas,margin_input,Cliente Boreal,3360.64,6,8139.0,on_time,7,CRM
AST-0000962,2024-09-20,Ventas,sales,Mercado Sur,10797.77,14,14469.34,late,8,CRM
AST-0000963,2024-09-15,Ventas,order,Cuenta Andina,7117.4,16,3504.29,on_time,8,CRM
AST-0000964,2024-09-16,Ventas,sales,Cuenta Andina,10864.21,11,14469.34,on_time,1,CRM
AST-0000965,2024-09-13,Ventas,sales,Casa Nativa,13743.16,8,14469.34,late,2,CRM
AST-0000966,2024-09-19,Ventas,sales,Cliente Boreal,30613.59,5,14469.34,on_time,12,CRM
AST-0000967,2024-09-18,Ventas,order,Grupo Terra,3825.64,14,3504.29,approved,5,CRM
AST-0000968,2024-09-18,Ventas,margin_input,Cuenta Andina,4823.89,5,8139.0,approved,6,CRM
AST-0000969,2024-09-09,Ventas,sales,Cuenta Andina,23129.0,11,14469.34,approved,8,CRM
AST-0000970,2024-09-13,Ventas,sales,Casa Nativa,15467.06,4,14469.34,on_time,7,CRM
AST-0000971,2024-09-02,Ventas,margin_input,Cliente Boreal,7151.87,2,8139.0,on_time,8,CRM
AST-0000972,2024-09-16,Ventas,order,Casa Nativa,3101.73,7,3504.29,on_time,3,CRM
AST-0000973,2024-09-24,Ventas,order,Cuenta Andina,4605.73,3,3504.29,approved,7,CRM
AST-0000974,2024-09-13,Ventas,sales,Cuenta Andina,14263.59,2,14469.34,on_time,8,CRM
AST-0000975,2024-09-02,Ventas,margin_input,Mercado Sur,10020.61,15,8139.0,on_time,7,CRM
AST-0000976,2024-09-28,Ventas,margin_input,Mercado Sur,4231.98,1,8139.0,approved,11,CRM
AST-0000977,2024-09-26,Ventas,margin_input,Cliente Boreal,10441.03,5,8139.0,on_time,5,CRM
AST-0000978,2024-09-20,Ventas,sales,Cliente Boreal,22981.84,7,14469.34,on_time,10,CRM
AST-0000979,2024-09-08,Ventas,order,Casa Nativa,2635.92,16,3504.29,late,14,CRM
AST-0000980,2024-09-14,Ventas,order,Cuenta Andina,3196.22,5,3504.29,pending,8,CRM
AST-0000981,2024-09-17,Ventas,margin_input,Mercado Sur,7549.18,10,8139.0,approved,6,CRM
AST-0000982,2024-09-07,Ventas,sales,Mercado Sur,23078.17,15,14469.34,pending,7,CRM
AST-0000983,2024-09-04,Ventas,sales,Mercado Sur,14599.55,10,14469.34,late,14,CRM
AST-0000984,2027-02-15,Ventas,margin_input,Casa Nativa,13715.23,16,8139.0,approved,5,CRM
AST-0000985,2024-09-14,Ventas,margin_input,Cliente Boreal,17213.66,15,8139.0,pending,1,CRM
AST-0000986,2024-09-13,Ventas,sales,Cliente Boreal,13791.51,2,14469.34,approved,8,CRM
AST-0000987,2024-09-21,Ventas,order,Grupo Terra,1890.78,15,3504.29,approved,5,CRM
AST-0000988,2024-09-03,Ventas,margin_input,Grupo Terra,3548.7,6,8139.0,late,10,CRM
AST-0000989,2024-09-24,Ventas,sales,Cliente Boreal,10693.99,1,14469.34,pending,9,CRM
AST-0000990,2024-09-23,Ventas,sales,Mercado Sur,19231.4,7,14469.34,approved,6,CRM
AST-0000991,2024-09-17,Ventas,order,Grupo Terra,2646.0,9,3504.29,late,2,CRM
AST-0000992,2024-09-01,Ventas,sales,Casa Nativa,11289.27,11,14469.34,on_time,6,CRM
AST-0000993,2024-09-24,Ventas,sales,Cliente Boreal,9626.34,5,14469.34,on_time,5,CRM
AST-0000994,2024-09-15,Ventas,sales,Cliente Boreal,19022.26,16,14469.34,late,6,CRM
AST-0000995,2024-09-11,Ventas,sales,Cuenta Andina,15428.47,15,14469.34,approved,11,CRM
AST-0000996,2024-09-13,Ventas,order,Cuenta Andina,1702.69,5,3504.29,on_time,6,CRM
AST-0000997,2024-09-16,Ventas,order,Casa Nativa,3116.62,4,3504.29,approved,1,CRM
AST-0000998,2024-09-01,Ventas,sales,Casa Nativa,22611.88,26,14469.34,on_time,1,CRM
AST-0000999,2024-09-18,Ventas,order,Cuenta Andina,3816.63,4,3504.29,on_time,6,CRM
AST-0001000,2024-09-26,Ventas,margin_input,Cuenta Andina,11062.46,11,8139.0,late,6,CRM
AST-0001001,2024-09-23,Ventas,sales,Mercado Sur,29143.08,8,14469.34,late,10,CRM
AST-0001002,2024-09-26,Ventas,order,Cliente Boreal,4730.05,13,3504.29,on_time,8,CRM
AST-0001003,2024-09-06,Ventas,margin_input,Grupo Terra,3171.45,8,8139.0,on_time,1,CRM
AST-0001004,2024-09-09,Ventas,order,Grupo Terra,3742.39,6,3504.29,late,7,CRM
AST-0001005,2024-09-20,Ventas,sales,Mercado Sur,24813.99,1,14469.34,approved,1,CRM
AST-0001006,2024-09-22,Ventas,sales,Mercado Sur,21048.85,13,14469.34,on_time,9,CRM
AST-0001007,2024-09-18,Ventas,margin_input,Cuenta Andina,17245.2,7,8139.0,approved,8,CRM
AST-0001008,2024-09-15,Ventas,order,Casa Nativa,5264.66,10,3504.29,approved,8,CRM
AST-0001009,2024-09-11,Ventas,order,Mercado Sur,1193.13,11,3504.29,approved,10,CRM
AST-0001010,2024-09-26,Ventas,sales,Cuenta Andina,17041.93,5,14469.34,approved,6,CRM
AST-0001011,2024-09-22,Ventas,sales,Cliente Boreal,19506.92,14,14469.34,pending,8,CRM
AST-0001012,2024-09-16,Ventas,sales,Cuenta Andina,19169.7,9,14469.34,on_time,10,CRM
AST-0001013,2024-09-05,Ventas,order,Grupo Terra,1915.0,20,3504.29,on_time,6,CRM
AST-0001014,2024-09-16,Ventas,order,Mercado Sur,5590.52,13,3504.29,on_time,3,CRM
AST-0001015,2024-09-03,Ventas,sales,Casa Nativa,12040.29,1,14469.34,pending,13,CRM
AST-0001016,2024-09-08,Ventas,sales,Cuenta Andina,16177.58,1,14469.34,on_time,2,CRM
AST-0001017,2024-09-04,Ventas,margin_input,Cuenta Andina,4851.68,8,8139.0,late,7,CRM
AST-0001018,2024-09-24,Ventas,sales,Cuenta Andina,18104.19,1,14469.34,approved,1,CRM
AST-0001019,2024-09-15,Ventas,sales,Cuenta Andina,13963.49,17,14469.34,late,6,CRM
AST-0001020,2024-09-12,Ventas,sales,Casa Nativa,21421.56,1,14469.34,on_time,10,CRM
AST-0001021,2024-09-03,Ventas,order,Cliente Boreal,5082.12,5,3504.29,on_time,9,CRM
AST-0001022,2024-09-12,Ventas,margin_input,Mercado Sur,7923.5,1,8139.0,pending,6,CRM
AST-0001023,2024-09-03,Ventas,sales,Cliente Boreal,22536.44,1,14469.34,pending,3,CRM
AST-0001024,2024-09-17,Ventas,order,Casa Nativa,3080.83,11,3504.29,on_time,6,CRM
AST-0001025,2024-09-01,Ventas,sales,Cliente Boreal,14814.88,1,14469.34,on_time,6,CRM
AST-0001026,2024-09-05,Ventas,margin_input,Cuenta Andina,5412.39,23,8139.0,approved,8,CRM
AST-0001027,2024-09-13,Ventas,sales,Cuenta Andina,28774.29,14,14469.34,approved,9,CRM
