record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0005131,2025-08-08,Ventas,sales,Grupo Terra,13684.98,14,15684.61,approved,1,CRM
AST-0005132,2025-08-17,Ventas,sales,Mercado Sur,32593.66,2,15684.61,on_time,5,CRM
AST-0005133,2025-08-14,Ventas,sales,Mercado Sur,6064.9,25,15684.61,approved,5,CRM
AST-0005134,2025-08-06,Ventas,order,Cliente Boreal,6257.42,7,3798.62,approved,3,CRM
AST-0005135,2025-08-25,Ventas,order,Grupo Terra,4524.63,9,3798.62,approved,4,CRM
AST-0005136,2025-08-23,Ventas,margin_input,Cliente Boreal,14754.15,3,8822.59,on_time,6,CRM
AST-0005137,2025-08-18,Ventas,sales,Cuenta Andina,20689.14,7,15684.61,approved,8,CRM
AST-0005138,2025-08-02,Ventas,order,Casa Nativa,2329.84,14,3798.62,pending,7,CRM
AST-0005139,2025-08-06,Ventas,sales,Grupo Terra,10749.3,10,15684.61,on_time,5,CRM
AST-0005140,2025-08-11,Ventas,margin_input,Grupo Terra,4189.88,12,8822.59,on_time,8,CRM
AST-0005141,2025-08-09,Ventas,margin_input,Cuenta Andina,13323.6,20,8822.59,late,1,CRM
AST-0005142,2025-08-16,Ventas,order,Mercado Sur,5263.49,22,3798.62,pending,2,CRM
AST-0005143,2025-08-02,Ventas,margin_input,Casa Nativa,6761.77,2,8822.59,approved,6,CRM
AST-0005144,2025-08-28,Ventas,margin_input,Mercado Sur,12250.59,1,8822.59,on_time,5,CRM
AST-0005145,2025-08-20,Ventas,order,Cuenta Andina,2229.35,5,3798.62,on_time,9,CRM
AST-0005146,2025-08-16,Ventas,sales,Casa Nativa,11810.04,24,15684.61,approved,6,CRM
AST-0005147,2025-08-04,Ventas,order,Grupo Terra,9002.11,13,3798.62,on_time,6,CRM
AST-0005148,2025-08-05,Ventas,sales,Casa Nativa,13445.35,7,15684.61,on_time,8,CRM
AST-0005149,2025-08-21,Ventas,order,Cliente Boreal,3604.38,15,3798.62,late,8,CRM
AST-0005150,2025-08-03,Ventas,sales,Cuenta Andina,16259.07,15,15684.61,approved,9,CRM
AST-0005151,2025-08-18,Ventas,order,Casa Nativa,4696.22,2,3798.62,approved,8,CRM
AST-0005152,2025-08-25,Ventas,margin_input,Mercado Sur,12341.24,13,8822.59,approved,7,CRM
AST-0005153,2025-08-13,Ventas,sales,Cliente Boreal,11025.34,16,15684.61,approved,8,CRM
AST-0005154,2025-08-20,Ventas,sales,Cuenta Andina,9002.84,12,15684.61,pending,4,CRM
AST-0005155,2025-08-25,Ventas,sales,Grupo Terra,9840.41,1,15684.61,pending,5,CRM
AST-0005156,2025-08-02,Ventas,margin_input,Grupo Terra,13071.14,12,8822.59,approved,5,CRM
AST-0005157,2025-08-26,Ventas,sales,Mercado Sur,13028.29,3,15684.61,on_time,9,CRM
AST-0005158,2025-08-23,Ventas,sales,Casa Nativa,17548.14,5,15684.61,on_time,7,CRM
AST-0005159,2025-08-27,Ventas,margin_input,Cliente Boreal,9943.82,8,8822.59,approved,10,CRM
AST-0005160,2025-08-04,Ventas,sales,Mercado Sur,18999.34,4,15684.61,on_time,7,CRM
AST-0005161,2025-08-19,Ventas,margin_input,Cliente Boreal,7684.55,20,8822.59,on_time,11,CRM
AST-0005162,2025-08-05,Ventas,sales,Mercado Sur,17970.3,5,15684.61,late,5,CRM
AST-0005163,2025-08-18,Ventas,sales,Grupo Terra,17838.97,1,15684.61,on_time,4,CRM
AST-0005164,2025-08-08,Ventas,sales,Casa Nativa,14407.67,11,15684.61,on_time,10,CRM
AST-0005165,2025-08-11,Ventas,sales,Casa Nativa,18013.27,8,15684.61,approved,3,CRM
AST-0005166,2025-08-16,Ventas,sales,Mercado Sur,23042.72,8,15684.61,on_time,7,CRM
AST-0005167,2025-08-18,Ventas,order,Cuenta Andina,3664.45,8,3798.62,pending,6,CRM
AST-0005168,2025-08-19,Ventas,order,Grupo Terra,3899.16,6,3798.62,approved,1,CRM
AST-0005169,2025-08-04,Ventas,sales,Cliente Boreal,10217.85,10,15684.61,on_time,6,CRM
AST-0005170,2025-08-03,Ventas,sales,Cuenta Andina,21401.93,22,15684.61,on_time,10,CRM
AST-0005171,2025-08-06,Ventas,order,Grupo Terra,2805.79,12,3798.62,on_time,15,CRM
AST-0005172,2025-08-20,Ventas,sales,Mercado Sur,7083.22,15,15684.61,on_time,7,CRM
AST-0005173,2025-08-16,Ventas,margin_input,Cliente Boreal,4382.76,1,8822.59,on_time,6,CRM
AST-0005174,2025-08-18,Ventas,margin_input,Cliente Boreal,5662.3,1,8822.59,on_time,4,CRM
AST-0005175,2025-08-17,Ventas,sales,Cuenta Andina,14741.32,13,15684.61,on_time,6,CRM
AST-0005176,2025-08-25,Ventas,margin_input,Mercado Sur,21128.16,21,8822.59,approved,6,CRM
AST-0005177,2025-08-22,Ventas,sales,Casa Nativa,27691.61,21,15684.61,on_time,3,CRM
AST-0005178,2025-08-23,Ventas,sales,Grupo Terra,17251.11,1,15684.61,approved,5,CRM
AST-0005179,2025-08-17,Ventas,margin_input,Cuenta Andina,5305.69,1,8822.59,on_time,4,CRM
AST-0005180,2025-08-14,Ventas,sales,Mercado Sur,10603.49,20,15684.61,late,6,CRM
AST-0005181,2025-08-23,Ventas,margin_input,Cliente Boreal,18265.45,14,8822.59,pending,3,CRM
AST-0005182,2025-08-05,Ventas,sales,Grupo Terra,12736.42,20,15684.61,on_time,6,CRM
AST-0005183,2025-08-05,Ventas,margin_input,Mercado Sur,8157.18,7,8822.59,approved,6,CRM
AST-0005184,2025-08-02,Ventas,order,Casa Nativa,1828.03,1,3798.62,late,1,CRM
AST-0005185,2025-08-09,Ventas,sales,Grupo Terra,14779.81,8,15684.61,on_time,9,CRM
AST-0005186,2025-08-12,Ventas,margin_input,Cliente Boreal,20046.5,21,8822.59,on_time,4,CRM
AST-0005187,2025-08-27,Ventas,sales,Grupo Terra,28467.45,17,15684.61,approved,2,CRM
AST-0005188,2025-08-16,Ventas,order,Mercado Sur,3330.46,1,3798.62,on_time,8,CRM
AST-0005189,2025-08-04,Ventas,sales,Grupo Terra,25457.87,4,15684.61,approved,7,CRM
AST-0005190,2025-08-14,Ventas,sales,Grupo Terra,13528.33,6,15684.61,on_time,8,CRM
AST-0005191,2025-08-16,Ventas,order,Casa Nativa,2637.18,10,3798.62,pending,12,CRM
AST-0005192,2025-08-15,Ventas,margin_input,Cuenta Andina,5265.09,4,8822.59,on_time,7,CRM
AST-0005193,2025-08-17,Ventas,order,Mercado Sur,4566.84,15,3798.62,on_time,7,CRM
AST-0005194,2025-08-12,Ventas,margin_input,Cliente Boreal,9317.56,9,8822.59,late,6,CRM
AST-0005195,2025-08-16,Ventas,sales,Cliente Boreal,10365.65,9,15684.61,pending,13,CRM
AST-0005196,2025-08-11,Ventas,margin_input,Cliente Boreal,4680.13,19,8822.59,on_time,9,CRM
AST-0005197,2025-08-08,Ventas,order,Cliente Boreal,2131.33,12,3798.62,on_time,5,CRM
AST-0005198,2025-08-24,Ventas,sales,Cuenta Andina,20972.34,19,15684.61,late,12,CRM
AST-0005199,2025-08-06,Ventas,margin_input,Casa Nativa,7894.63,5,8822.59,on_time,8,CRM
AST-0005200,2025-08-07,Ventas,sales,Cliente Boreal,12220.42,3,15684.61,approved,7,CRM
AST-0005201,2025-08-24,Ventas,margin_input,Grupo Terra,17182.37,4,8822.59,late,3,CRM
AST-0005202,2025-08-02,Ventas,order,Cliente Boreal,6900.26,2,3798.62,on_time,9,CRM
AST-0005203,2025-08-26,Ventas,sales,Cliente Boreal,17710.87,16,15684.61,on_time,1,CRM
AST-0005204,2025-08-19,Ventas,sales,Cliente Boreal,24900.5,12,15684.61,pending,9,CRM
AST-0005205,2025-08-12,Ventas,margin_input,Casa Nativa,10594.56,4,8822.59,on_time,2,CRM
AST-0005206,2025-08-26,Ventas,sales,Mercado Sur,22892.28,1,15684.61,approved,1,CRM
AST-0005207,2025-08-28,Ventas,sales,Cuenta Andina,17234.77,1,15684.61,on_time,3,CRM
AST-0005208,2025-08-17,Ventas,margin_input,Cuenta Andina,16503.89,11,8822.59,on_time,8,CRM
AST-0005209,2025-08-04,Ventas,sales,Mercado Sur,26268.6,1,15684.61,approved,9,CRM
AST-0005210,2025-08-04,Ventas,sales,Mercado Sur,26947.37,7,15684.61,on_time,7,CRM
AST-0005211,2025-08-25,Ventas,order,Cliente Boreal,4850.36,6,3798.62,on_time,4,CRM
AST-0005212,2025-08-01,Ventas,sales,Cuenta Andina,17997.17,6,15684.61,approved,6,CRM
AST-0005213,2025-08-21,Ventas,sales,Grupo Terra,18361.04,8,15684.61,on_time,4,CRM
AST-0005214,2025-08-19,Ventas,sales,Cliente Boreal,16689.01,14,15684.61,late,5,CRM
AST-0005215,2025-08-07,Ventas,sales,Mercado Sur,12248.03,1,15684.61,on_time,8,CRM
AST-0005216,2025-08-27,Ventas,order,Mercado Sur,5786.86,12,3798.62,approved,10,CRM
AST-0005217,2025-08-01,Ventas,sales,Grupo Terra,24992.81,15,15684.61,pending,5,CRM
AST-0005218,2025-08-10,Ventas,margin_input,Cuenta Andina,4699.3,1,8822.59,late,3,CRM
AST-0005219,2025-08-23,Ventas,sales,Grupo Terra,8672.61,8,15684.61,on_time,3,CRM
AST-0005220,2025-08-01,Ventas,sales,Mercado Sur,10359.93,4,15684.61,late,5,CRM
AST-0005221,2025-08-23,Ventas,order,Mercado Sur,6853.34,6,3798.62,approved,6,CRM
AST-0005222,2025-08-17,Ventas,sales,Casa Nativa,24316.73,1,15684.61,on_time,8,CRM
AST-0005223,2025-08-06,Ventas,sales,Grupo Terra,8905.31,13,15684.61,on_time,11,CRM
AST-0005224,2025-08-18,Ventas,sales,Cliente Boreal,9837.84,11,15684.61,approved,7,CRM
AST-0005225,2025-08-07,Ventas,order,Mercado Sur,2879.44,9,3798.62,late,2,CRM
