record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0007126,2026-01-19,Operaciones,cycle_time,Hub Litoral,967.16,14,1094.4,on_time,9,WMS
AST-0007127,2026-01-21,Operaciones,compliance,Centro Sur,976.67,1,851.2,on_time,11,WMS
AST-0007128,2026-01-23,Operaciones,inventory,Hub Oeste,2768.53,30,2675.2,approved,7,WMS
AST-0007129,2026-01-24,Operaciones,inventory,Centro Norte,3527.9,38,2675.2,approved,11,WMS
AST-0007130,2026-01-07,Operaciones,inventory,Centro Sur,2665.61,48,2675.2,late,16,WMS
AST-0007131,2026-01-17,Operaciones,cycle_time,Hub Oeste,660.07,1,1094.4,on_time,8,WMS
AST-0007132,2026-01-20,Operaciones,inventory,Hub Oeste,3977.11,47,2675.2,on_time,13,WMS
AST-0007133,2026-01-07,Operaciones,compliance,Hub Oeste,905.8,3,851.2,approved,14,WMS
AST-0007134,2026-01-19,Operaciones,inventory,Centro Norte,4450.8,37,2675.2,approved,11,WMS
AST-0007135,2026-01-06,Operaciones,compliance,Hub Litoral,895.78,10,851.2,on_time,12,WMS
AST-0007136,2026-01-23,Operaciones,inventory,Centro Norte,1964.85,50,2675.2,on_time,9,WMS
AST-0007137,2026-01-22,Operaciones,cycle_time,Centro Norte,1187.52,2,1094.4,on_time,12,WMS
AST-0007138,2026-01-02,Operaciones,inventory,Hub Oeste,9040.7,38,2675.2,approved,17,WMS
AST-0007139,2026-01-25,Operaciones,inventory,Hub Litoral,1865.84,51,2675.2,on_time,5,WMS
AST-0007140,2026-01-25,Operaciones,inventory,Centro Norte,1748.59,38,2675.2,on_time,9,WMS
AST-0007141,2026-01-18,Operaciones,cycle_time,Hub Litoral,754.03,5,1094.4,on_time,10,WMS
AST-0007142,2026-01-03,Operaciones,inventory,Centro Norte,2553.85,46,2675.2,late,9,WMS
AST-0007143,2026-01-24,Operaciones,cycle_time,Hub Litoral,1739.82,23,1094.4,on_time,6,WMS
AST-0007144,2026-01-23,Operaciones,inventory,Centro Sur,1700.53,44,2675.2,late,13,WMS
AST-0007145,2026-01-05,Operaciones,inventory,Centro Sur,2344.24,53,2675.2,on_time,13,WMS
AST-0007146,2026-01-04,Operaciones,compliance,Hub Oeste,1205.96,4,851.2,on_time,14,WMS
AST-0007147,2026-01-10,Operaciones,inventory,Hub Oeste,2055.36,53,2675.2,late,10,WMS
AST-0007148,2026-01-25,Operaciones,inventory,Centro Sur,2760.67,50,2675.2,pending,17,WMS
AST-0007149,2026-01-13,Operaciones,cycle_time,Centro Sur,2470.98,19,1094.4,approved,12,WMS
AST-0007150,2026-01-15,Operaciones,inventory,Hub Oeste,1832.66,45,2675.2,late,11,WMS
AST-0007151,2026-01-01,Operaciones,cycle_time,Hub Litoral,1274.9,3,1094.4,on_time,9,WMS
AST-0007152,2026-01-11,Operaciones,compliance,Hub Litoral,874.29,12,851.2,on_time,13,WMS
AST-0007153,2026-01-19,Operaciones,compliance,Centro Sur,-1415.98,17,851.2,pending,13,WMS
AST-0007154,2026-01-09,Operaciones,inventory,Centro Sur,2986.63,53,2675.2,on_time,8,WMS
AST-0007155,2026-01-11,Operaciones,inventory,Centro Norte,4685.84,52,2675.2,late,12,WMS
AST-0007156,2026-01-25,Operaciones,inventory,Centro Norte,2032.91,43,2675.2,pending,8,WMS
AST-0007157,2026-01-13,Operaciones,cycle_time,Hub Litoral,910.36,1,1094.4,on_time,14,WMS
AST-0007158,2026-01-02,Operaciones,cycle_time,Hub Oeste,786.96,1,1094.4,on_time,11,WMS
AST-0007159,2026-01-11,Operaciones,inventory,Centro Sur,1539.5,46,2675.2,approved,11,WMS
AST-0007160,2026-01-22,Operaciones,inventory,Centro Sur,2252.94,49,2675.2,on_time,15,WMS
AST-0007161,2026-01-22,Operaciones,cycle_time,Hub Oeste,1751.34,1,1094.4,on_time,10,WMS
AST-0007162,2026-01-14,Operaciones,inventory,Hub Litoral,1773.08,55,2675.2,late,10,WMS
AST-0007163,2026-01-05,Operaciones,cycle_time,Centro Sur,746.64,13,1094.4,on_time,10,WMS
AST-0007164,2026-01-19,Operaciones,cycle_time,Hub Oeste,790.98,7,1094.4,pending,5,WMS
