record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0003516,2025-04-08,Compras,supplier,Pampa Logistics,2006.41,3,3802.66,on_time,8,PROCURE
AST-0003517,2025-04-28,Compras,order,Norte Industrial,5484.76,9,3022.62,approved,10,PROCURE
AST-0003518,2025-04-19,Compras,supplier,Litoral Office,3907.01,3,3802.66,late,12,PROCURE
AST-0003519,2025-04-20,Compras,expense,Atlas Supply,2727.26,1,6045.25,on_time,7,PROCURE
AST-0003520,2025-04-11,Compras,expense,Norte Industrial,5412.52,1,6045.25,late,8,PROCURE
AST-0003521,2025-04-04,Compras,supplier,Atlas Supply,4638.44,5,3802.66,on_time,6,PROCURE
AST-0003522,2025-04-04,Compras,expense,Pampa Logistics,2804.72,14,6045.25,approved,6,PROCURE
AST-0003523,2025-04-23,Compras,expense,Atlas Supply,11363.03,1,6045.25,on_time,7,PROCURE
AST-0003524,2025-04-07,Compras,order,Orion Tech,2775.18,4,3022.62,on_time,6,PROCURE
AST-0003525,2025-04-06,Compras,supplier,Litoral Office,6140.71,7,3802.66,on_time,7,PROCURE
AST-0003526,2025-04-27,Compras,expense,Orion Tech,6710.41,5,6045.25,on_time,8,PROCURE
AST-0003527,2025-04-11,Compras,supplier,Litoral Office,2896.82,6,3802.66,on_time,7,PROCURE
AST-0003528,2025-04-05,Compras,order,Litoral Office,2178.9,9,3022.62,on_time,7,PROCURE
AST-0003529,2025-04-04,Compras,supplier,Litoral Office,5630.59,1,3802.66,on_time,1,PROCURE
AST-0003530,2025-04-21,Compras,supplier,Norte Industrial,4534.74,6,3802.66,on_time,3,PROCURE
AST-0003531,2025-04-11,Compras,expense,Orion Tech,8151.95,3,6045.25,on_time,6,PROCURE
AST-0003532,2025-04-20,Compras,expense,Norte Industrial,5922.56,4,6045.25,on_time,7,PROCURE
AST-0003533,2025-04-10,Compras,order,Norte Industrial,1751.42,15,3022.62,on_time,9,PROCURE
AST-0003534,2025-04-15,Compras,expense,Norte Industrial,4247.02,9,6045.25,on_time,4,PROCURE
AST-0003535,2025-04-10,Compras,order,Norte Industrial,2980.56,11,3022.62,on_time,8,PROCURE
AST-0003536,2025-04-22,Compras,supplier,Atlas Supply,2881.7,7,3802.66,late,2,PROCURE
AST-0003537,2025-04-20,Compras,order,Orion Tech,2533.11,4,3022.62,late,4,PROCURE
AST-0003538,2025-04-16,Compras,expense,Orion Tech,5175.68,11,6045.25,approved,9,PROCURE
AST-0003539,2025-04-16,Compras,order,Atlas Supply,1995.74,13,3022.62,approved,3,PROCURE
AST-0003540,2025-04-03,Compras,order,Norte Industrial,7439.42,2,3022.62,approved,7,PROCURE
AST-0003541,2025-04-09,Compras,expense,Litoral Office,5675.25,9,6045.25,on_time,5,PROCURE
