record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0004371,2025-06-09,Ventas,margin_input,Cliente Boreal,4986.38,1,7661.38,on_time,4,CRM
AST-0004372,2025-06-03,Ventas,order,Mercado Sur,4801.1,6,3298.65,on_time,3,CRM
AST-0004373,2025-06-26,Ventas,margin_input,Casa Nativa,7213.08,3,7661.38,late,8,CRM
AST-0004374,2025-06-07,Ventas,order,Grupo Terra,2073.09,4,3298.65,on_time,4,CRM
AST-0004375,2025-06-21,Ventas,sales,Grupo Terra,23511.88,11,13620.22,late,6,CRM
AST-0004376,2025-06-20,Ventas,sales,Mercado Sur,8101.12,13,13620.22,pending,4,CRM
AST-0004377,2025-06-23,Ventas,order,Cuenta Andina,2105.87,19,3298.65,approved,4,CRM
AST-0004378,2025-06-15,Ventas,margin_input,Cuenta Andina,4185.15,9,7661.38,on_time,4,CRM
AST-0004379,2025-06-20,Ventas,sales,Mercado Sur,10404.06,11,13620.22,approved,6,CRM
AST-0004380,2025-06-25,Ventas,sales,Casa Nativa,20682.52,11,13620.22,on_time,13,CRM
AST-0004381,2025-06-01,Ventas,sales,Mercado Sur,21202.36,9,13620.22,approved,15,CRM
AST-0004382,2025-06-10,Ventas,sales,Grupo Terra,12415.15,14,13620.22,on_time,11,CRM
AST-0004383,2025-06-12,Ventas,sales,Casa Nativa,13271.69,6,13620.22,approved,1,CRM
AST-0004384,2025-06-13,Ventas,order,Mercado Sur,2823.6,1,3298.65,approved,2,CRM
AST-0004385,2025-06-22,Ventas,order,Casa Nativa,4745.3,2,3298.65,approved,7,CRM
AST-0004386,2025-06-11,Ventas,sales,Grupo Terra,7057.33,15,13620.22,approved,10,CRM
AST-0004387,2025-06-07,Ventas,sales,Cliente Boreal,18916.19,13,13620.22,on_time,10,CRM
AST-0004388,2025-06-04,Ventas,sales,Mercado Sur,17042.28,16,13620.22,on_time,10,CRM
AST-0004389,2025-06-12,Ventas,sales,Casa Nativa,7874.39,14,13620.22,pending,6,CRM
AST-0004390,2025-06-12,Ventas,sales,Grupo Terra,16369.25,2,13620.22,approved,7,CRM
AST-0004391,2025-06-27,Ventas,sales,Cuenta Andina,11511.35,7,13620.22,pending,7,CRM
AST-0004392,2025-06-27,Ventas,sales,Grupo Terra,17941.22,14,13620.22,late,6,CRM
AST-0004393,2025-06-06,Ventas,sales,Casa Nativa,20860.31,5,13620.22,on_time,8,CRM
