record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0003706,2025-04-18,Operaciones,compliance,,2525.96,11,682.53,on_time,11,WMS
AST-0003707,2025-04-28,Operaciones,inventory,Centro Norte,1001.95,51,2145.09,late,16,WMS
AST-0003708,2025-04-14,Operaciones,inventory,Hub Oeste,2520.17,46,2145.09,approved,10,WMS
AST-0003709,2025-04-22,Operaciones,cycle_time,Hub Litoral,538.77,10,877.54,pending,15,WMS
AST-0003710,2025-04-10,Operaciones,inventory,Hub Oeste,2437.64,51,2145.09,on_time,13,WMS
AST-0003711,2025-04-26,Operaciones,compliance,Centro Sur,859.59,6,682.53,pending,9,WMS
AST-0003712,2025-04-12,Operaciones,inventory,Centro Norte,2509.26,41,2145.09,on_time,14,WMS
AST-0003713,2025-04-22,Operaciones,cycle_time,Centro Sur,671.38,12,877.54,on_time,13,WMS
AST-0003714,2025-04-01,Operaciones,compliance,Centro Norte,572.02,1,682.53,approved,4,WMS
AST-0003715,2025-04-14,Operaciones,compliance,Centro Sur,601.1,12,682.53,approved,12,WMS
AST-0003716,2025-04-22,Operaciones,cycle_time,Centro Sur,488.92,1,877.54,approved,10,WMS
AST-0003717,2025-04-11,Operaciones,cycle_time,Hub Oeste,1093.78,1,877.54,on_time,13,WMS
AST-0003718,2025-04-20,Operaciones,cycle_time,Centro Sur,526.57,9,877.54,on_time,6,WMS
AST-0003719,2025-04-04,Operaciones,inventory,Centro Sur,1142.99,48,2145.09,late,9,WMS
AST-0003720,2025-04-10,Operaciones,inventory,Hub Litoral,2690.23,37,2145.09,approved,9,WMS
AST-0003721,2025-04-27,Operaciones,compliance,Hub Litoral,2801.63,3,682.53,approved,13,WMS
AST-0003722,2025-04-10,Operaciones,cycle_time,Hub Litoral,1658.86,2,877.54,on_time,4,WMS
AST-0003723,2025-04-21,Operaciones,inventory,Centro Norte,3181.37,45,2145.09,on_time,9,WMS
AST-0003724,2025-04-22,Operaciones,compliance,Centro Norte,1049.64,8,682.53,approved,7,WMS
AST-0003725,2025-04-02,Operaciones,inventory,Centro Norte,2636.27,45,2145.09,on_time,13,WMS
AST-0003726,2025-04-16,Operaciones,compliance,Hub Litoral,1187.07,1,682.53,approved,14,WMS
AST-0003727,2025-04-19,Operaciones,inventory,Hub Oeste,1301.02,38,2145.09,approved,15,WMS
AST-0003728,2025-04-20,Operaciones,inventory,Hub Oeste,3804.52,45,2145.09,approved,10,WMS
AST-0003729,2025-04-27,Operaciones,cycle_time,Centro Sur,357.35,1,877.54,on_time,8,WMS
AST-0003730,2025-04-21,Operaciones,cycle_time,Hub Oeste,896.5,8,877.54,on_time,14,WMS
