record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0001046,2024-09-02,Operaciones,inventory,Hub Oeste,4151.88,44,2486.92,on_time,10,WMS
AST-0001047,2024-09-28,Operaciones,inventory,Centro Sur,1914.63,46,2486.92,pending,11,WMS
AST-0001048,2024-09-05,Operaciones,compliance,Hub Litoral,717.31,10,791.29,late,9,WMS
AST-0001049,2024-09-25,Operaciones,cycle_time,Hub Litoral,1526.45,1,1017.38,approved,6,WMS
AST-0001050,2024-09-26,Operaciones,cycle_time,Hub Oeste,785.59,8,1017.38,late,15,WMS
AST-0001051,2024-09-24,Operaciones,inventory,Centro Sur,3269.46,46,2486.92,late,10,WMS
AST-0001052,2024-09-22,Operaciones,inventory,Hub Litoral,1928.77,45,2486.92,pending,12,WMS
AST-0001053,2024-09-05,Operaciones,inventory,Hub Oeste,4300.63,47,2486.92,pending,11,WMS
AST-0001054,2024-09-17,Operaciones,inventory,Hub Oeste,3195.79,52,2486.92,on_time,13,WMS
AST-0001055,2024-09-28,Operaciones,inventory,Centro Sur,2098.51,41,2486.92,approved,13,WMS
AST-0001056,2024-09-12,Operaciones,compliance,Centro Norte,1215.6,10,791.29,on_time,12,WMS
AST-0001057,2024-09-04,Operaciones,cycle_time,Hub Litoral,1794.79,1,1017.38,late,14,WMS
AST-0001058,2024-09-02,Operaciones,inventory,Centro Norte,3609.35,56,2486.92,late,10,WMS
AST-0001059,2024-09-26,Operaciones,inventory,Hub Litoral,1541.16,47,2486.92,approved,14,WMS
AST-0001060,2024-09-13,Operaciones,cycle_time,Hub Oeste,1069.5,1,1017.38,on_time,12,WMS
AST-0001061,2024-09-22,Operaciones,cycle_time,Hub Oeste,656.17,8,1017.38,approved,12,WMS
AST-0001062,2024-09-21,Operaciones,inventory,Centro Norte,1825.98,36,2486.92,pending,9,WMS
AST-0001063,2024-09-26,Operaciones,inventory,Centro Norte,4671.86,45,2486.92,late,11,WMS
AST-0001064,2024-09-08,Operaciones,compliance,Centro Sur,501.77,1,791.29,on_time,11,WMS
AST-0001065,2024-09-17,Operaciones,compliance,Hub Litoral,1448.38,17,791.29,late,12,WMS
AST-0001066,2024-09-19,Operaciones,cycle_time,Centro Norte,901.88,14,1017.38,approved,10,WMS
AST-0001067,2024-09-06,Operaciones,cycle_time,Centro Sur,903.16,15,1017.38,approved,6,WMS
AST-0001068,2024-09-08,Operaciones,inventory,Centro Norte,816.22,34,2486.92,on_time,11,WMS
AST-0001069,2024-09-26,Operaciones,inventory,Centro Norte,2389.22,38,2486.92,late,19,WMS
AST-0001070,2024-09-16,Operaciones,inventory,Hub Litoral,2544.11,40,2486.92,on_time,10,WMS
AST-0001071,2024-09-11,Operaciones,compliance,Centro Sur,1532.56,12,791.29,approved,14,WMS
AST-0001072,2024-09-18,Operaciones,inventory,Hub Litoral,1498.48,50,2486.92,approved,9,WMS
AST-0001073,2024-09-13,Operaciones,cycle_time,Hub Oeste,1095.48,3,1017.38,approved,12,WMS
AST-0001074,2024-09-28,Operaciones,cycle_time,Centro Sur,1322.08,1,1017.38,on_time,9,WMS
AST-0001075,2024-09-28,Operaciones,cycle_time,Centro Norte,1984.73,8,1017.38,approved,12,WMS
AST-0001076,2024-09-15,Operaciones,compliance,Centro Norte,841.53,1,791.29,on_time,9,WMS
AST-0001077,2024-09-14,Operaciones,inventory,Centro Norte,1765.81,55,2486.92,approved,10,WMS
AST-0001078,2024-09-08,Operaciones,inventory,Centro Norte,952.41,51,2486.92,on_time,10,WMS
AST-0001079,2024-09-09,Operaciones,inventory,Hub Oeste,4194.27,40,2486.92,on_time,10,WMS
AST-0001080,2024-09-10,Operaciones,compliance,Hub Litoral,564.36,1,791.29,late,16,WMS
AST-0001081,2024-09-12,Operaciones,compliance,Centro Sur,317.26,1,791.29,on_time,11,WMS
AST-0001082,2024-09-21,Operaciones,inventory,Centro Sur,3414.71,50,2486.92,approved,7,WMS
AST-0001083,2024-09-06,Operaciones,inventory,Hub Oeste,2111.72,44,2486.92,approved,9,WMS
AST-0001084,2024-09-17,Operaciones,compliance,Centro Norte,796.3,1,791.29,on_time,7,WMS
AST-0001085,2024-09-18,Operaciones,cycle_time,Hub Oeste,424.39,14,1017.38,approved,10,WMS
AST-0001086,2024-09-20,Operaciones,compliance,Hub Oeste,816.63,10,791.29,on_time,12,WMS
AST-0001087,2024-09-28,Operaciones,cycle_time,Centro Norte,1373.33,1,1017.38,on_time,13,WMS
AST-0001088,2024-09-08,Operaciones,inventory,Hub Oeste,2809.25,38,2486.92,approved,10,WMS
AST-0001089,2024-09-20,Operaciones,cycle_time,Hub Oeste,2055.06,10,1017.38,pending,9,WMS
AST-0001090,2024-09-24,Operaciones,compliance,Centro Norte,603.91,16,791.29,approved,9,WMS
AST-0001091,2024-09-26,Operaciones,cycle_time,Centro Sur,831.58,8,1017.38,on_time,5,WMS
AST-0001092,2024-09-15,Operaciones,compliance,Centro Norte,679.16,4,791.29,approved,10,WMS
AST-0001093,2024-09-26,Operaciones,inventory,Hub Oeste,2270.51,44,2486.92,approved,11,WMS
AST-0001094,2024-09-02,Operaciones,inventory,Hub Litoral,1771.69,36,2486.92,on_time,13,WMS
AST-0001095,2024-09-08,Operaciones,inventory,Centro Sur,2647.58,49,2486.92,on_time,10,WMS
AST-0001096,2024-09-22,Operaciones,inventory,Hub Oeste,1492.28,58,2486.92,on_time,14,WMS
AST-0001097,2024-09-26,Operaciones,inventory,Centro Sur,4443.08,43,2486.92,on_time,13,WMS
AST-0001098,2024-09-04,Operaciones,cycle_time,Centro Sur,1654.77,13,1017.38,approved,6,WMS
AST-0001099,2024-09-14,Operaciones,inventory,Hub Oeste,4794.99,47,2486.92,on_time,15,WMS
AST-0001100,2024-09-02,Operaciones,inventory,Centro Sur,5501.18,43,2486.92,approved,13,WMS
