record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0005511,2025-09-16,Ventas,margin_input,Cuenta Andina,11884.53,25,9283.55,pending,2,CRM
AST-0005512,2025-09-23,Ventas,margin_input,Grupo Terra,22953.59,8,9283.55,approved,10,CRM
AST-0005513,2025-09-19,Ventas,sales,Mercado Sur,5958.18,21,16504.09,on_time,4,CRM
AST-0005514,2025-09-23,Ventas,order,Grupo Terra,8003.41,3,3997.08,pending,10,CRM
AST-0005515,2025-09-10,Ventas,sales,Casa Nativa,14177.37,16,16504.09,on_time,9,CRM
AST-0005516,2025-09-22,Ventas,sales,Cliente Boreal,10877.46,9,16504.09,approved,9,CRM
AST-0005517,2025-09-20,Ventas,sales,Cuenta Andina,16464.03,4,16504.09,on_time,7,CRM
AST-0005518,2025-09-02,Ventas,margin_input,Mercado Sur,7966.3,7,9283.55,approved,8,CRM
AST-0005519,2025-09-11,Ventas,sales,Casa Nativa,14686.91,4,16504.09,on_time,3,CRM
AST-0005520,2025-09-09,Ventas,order,Grupo Terra,7994.18,1,3997.08,on_time,1,CRM
AST-0005521,2025-09-16,Ventas,margin_input,Casa Nativa,8277.35,6,9283.55,late,5,CRM
AST-0005522,2025-09-20,Ventas,margin_input,Grupo Terra,8456.0,12,9283.55,on_time,13,CRM
AST-0005523,2025-09-04,Ventas,sales,Mercado Sur,9429.39,3,16504.09,late,6,CRM
AST-0005524,2025-09-15,Ventas,order,Cuenta Andina,2687.9,11,3997.08,approved,9,CRM
AST-0005525,2025-09-03,Ventas,sales,Grupo Terra,19064.58,13,16504.09,pending,8,CRM
AST-0005526,2025-09-17,Ventas,sales,Mercado Sur,17819.32,2,16504.09,late,12,CRM
AST-0005527,2025-09-15,Ventas,order,Cliente Boreal,3017.97,4,3997.08,on_time,8,CRM
AST-0005528,2025-09-09,Ventas,order,Grupo Terra,2312.09,12,3997.08,pending,6,CRM
AST-0005529,2025-09-16,Ventas,margin_input,Casa Nativa,11209.57,6,9283.55,on_time,5,CRM
AST-0005530,2025-09-28,Ventas,sales,Grupo Terra,27716.79,1,16504.09,approved,9,CRM
AST-0005531,2025-09-19,Ventas,sales,Casa Nativa,17312.07,13,16504.09,approved,6,CRM
AST-0005532,2025-09-08,Ventas,margin_input,Mercado Sur,21142.64,3,9283.55,on_time,4,CRM
AST-0005533,2025-09-21,Ventas,order,Casa Nativa,7935.17,21,3997.08,on_time,7,CRM
AST-0005534,2025-09-01,Ventas,sales,Cuenta Andina,23025.19,27,16504.09,late,3,CRM
AST-0005535,2025-09-07,Ventas,margin_input,Grupo Terra,28396.46,5,9283.55,on_time,8,CRM
AST-0005536,2025-09-10,Ventas,order,Mercado Sur,6718.41,1,3997.08,on_time,2,CRM
AST-0005537,2025-09-02,Ventas,order,Cliente Boreal,4029.93,13,3997.08,approved,9,CRM
AST-0005538,2025-09-13,Ventas,sales,Mercado Sur,15306.39,19,16504.09,approved,11,CRM
AST-0005539,2025-09-24,Ventas,sales,Grupo Terra,19791.77,10,16504.09,on_time,6,CRM
AST-0005540,2025-09-21,Ventas,order,Grupo Terra,2552.57,5,3997.08,on_time,10,CRM
