record_id,date,area,metric_type,supplier_name,net_value,units,target,status,lead_time,source_system
AST-0000666,2024-08-19,Operaciones,cycle_time,Hub Litoral,476.81,18,965.45,late,11,WMS
AST-0000667,2024-08-26,Operaciones,inventory,Hub Litoral,2818.82,40,2359.98,on_time,11,WMS
AST-0000668,2024-08-17,Operaciones,cycle_time,Centro Sur,919.72,8,965.45,pending,12,WMS
AST-0000669,2024-08-23,Operaciones,cycle_time,Hub Litoral,994.73,11,965.45,on_time,9,WMS
AST-0000670,2024-08-02,Operaciones,cycle_time,Centro Sur,399.95,13,965.45,late,14,WMS
AST-0000671,2024-08-05,Operaciones,cycle_time,Hub Oeste,1725.36,1,965.45,on_time,11,WMS
AST-0000672,2024-08-23,Operaciones,inventory,Centro Sur,1842.47,45,2359.98,on_time,4,WMS
AST-0000673,2024-08-14,Operaciones,cycle_time,Hub Oeste,642.54,11,965.45,on_time,14,WMS
AST-0000674,2024-08-28,Operaciones,compliance,Centro Sur,469.55,11,750.9,pending,11,WMS
AST-0000675,2024-08-28,Operaciones,inventory,Hub Oeste,3286.58,57,2359.98,approved,15,WMS
AST-0000676,2024-08-25,Operaciones,cycle_time,Centro Sur,907.28,15,965.45,late,7,WMS
AST-0000677,2024-08-21,Operaciones,inventory,Centro Sur,2015.22,34,2359.98,on_time,12,WMS
AST-0000678,2024-08-06,Operaciones,inventory,Centro Sur,4864.19,41,2359.98,on_time,13,WMS
AST-0000679,2024-08-08,Operaciones,inventory,Hub Oeste,5014.31,31,2359.98,on_time,14,WMS
AST-0000680,2024-08-28,Operaciones,compliance,Centro Sur,2559.05,1,750.9,late,12,WMS
AST-0000681,2024-08-15,Operaciones,cycle_time,Centro Sur,1077.53,11,965.45,pending,12,WMS
AST-0000682,2024-08-25,Operaciones,inventory,Hub Oeste,2117.15,38,2359.98,on_time,9,WMS
AST-0000683,2024-08-08,Operaciones,inventory,Centro Norte,1801.14,39,2359.98,approved,13,WMS
AST-0000684,2024-08-03,Operaciones,cycle_time,Hub Litoral,836.2,2,965.45,late,11,WMS
AST-0000685,2024-08-10,Operaciones,inventory,Centro Sur,1448.11,47,2359.98,approved,6,WMS
AST-0000686,2024-08-27,Operaciones,inventory,Hub Litoral,2227.92,43,2359.98,on_time,12,WMS
AST-0000687,2024-08-13,Operaciones,inventory,Hub Oeste,2297.48,52,2359.98,on_time,19,WMS
AST-0000688,2024-08-28,Operaciones,inventory,Hub Oeste,1790.72,45,2359.98,pending,9,WMS
AST-0000689,2024-08-07,Operaciones,compliance,Hub Litoral,717.87,17,750.9,on_time,11,WMS
AST-0000690,2024-08-25,Operaciones,compliance,Centro Norte,420.62,10,750.9,on_time,13,WMS
AST-0000691,2024-08-07,Operaciones,inventory,Hub Oeste,4082.99,45,2359.98,approved,11,WMS
AST-0000692,2024-08-01,Operaciones,cycle_time,Hub Litoral,1519.72,4,965.45,on_time,11,WMS
AST-0000693,2024-08-13,Operaciones,cycle_time,Centro Norte,1109.54,12,965.45,on_time,15,WMS
AST-0000694,2024-08-21,Operaciones,compliance,Centro Norte,487.79,6,750.9,on_time,17,WMS
AST-0000695,2024-08-26,Operaciones,compliance,Centro Norte,1597.83,6,750.9,late,9,WMS
AST-0000696,2024-08-17,Operaciones,inventory,Hub Litoral,1927.25,48,2359.98,on_time,5,WMS
AST-0000697,2024-08-23,Operaciones,inventory,Hub Oeste,1293.27,38,2359.98,approved,9,WMS
AST-0000698,2024-08-26,Operaciones,compliance,Centro Sur,493.67,16,750.9,late,6,WMS
AST-0000699,2024-08-13,Operaciones,compliance,Centro Sur,3012.23,1,750.9,approved,13,WMS
AST-0000700,2024-08-07,Operaciones,cycle_time,Centro Sur,804.69,9,965.45,late,10,WMS
AST-0000701,2024-08-16,Operaciones,cycle_time,Hub Litoral,1313.96,1,965.45,approved,13,WMS
AST-0000702,2024-08-14,Operaciones,inventory,Centro Norte,2116.5,49,2359.98,on_time,12,WMS
AST-0000703,2024-08-11,Operaciones,inventory,Centro Sur,1116.37,39,2359.98,approved,13,WMS
AST-0000704,2024-08-03,Operaciones,inventory,Hub Oeste,4287.0,56,2359.98,on_time,12,WMS
AST-0000705,2024-08-06,Operaciones,inventory,Centro Norte,2670.21,42,2359.98,on_time,10,WMS
AST-0000706,2024-08-14,Operaciones,compliance,Hub Litoral,1077.83,16,750.9,approved,12,WMS
AST-0000707,2024-08-26,Operaciones,inventory,Hub Oeste,1851.97,47,2359.98,on_time,8,WMS
AST-0000708,2024-08-11,Operaciones,compliance,Hub Litoral,551.73,6,750.9,approved,12,WMS
AST-0000709,2024-08-08,Operaciones,inventory,Hub Oeste,6282.99,47,2359.98,on_time,13,WMS
AST-0000710,2024-08-22,Operaciones,cycle_time,Hub Oeste,1255.97,9,965.45,pending,11,WMS
