record_id,fecha,area,metric_type,proveedor,importe,cantidad,presupuesto,estado,cycle_days,sistema
AST-0005891,2025-10-05,Ventas,sales,Cliente Boreal,21634.34,1,16916.48,approved,10,CRM
AST-0005892,2025-10-02,Ventas,order,Casa Nativa,4515.8,7,4096.96,pending,7,CRM
AST-0005893,2025-10-23,Ventas,margin_input,Casa Nativa,17925.8,21,9515.52,on_time,5,CRM
AST-0005894,2025-10-22,Ventas,order,Cliente Boreal,4121.98,2,4096.96,on_time,2,CRM
AST-0005895,2025-10-02,Ventas,sales,Mercado Sur,31498.36,16,16916.48,late,4,CRM
AST-0005896,2025-10-15,Ventas,sales,Cliente Boreal,12592.45,13,16916.48,late,4,CRM
AST-0005897,2025-10-08,Ventas,order,Casa Nativa,5829.31,1,4096.96,on_time,9,CRM
AST-0005898,2025-10-06,Ventas,margin_input,Casa Nativa,9695.13,12,9515.52,approved,6,CRM
AST-0005899,2025-10-01,Ventas,sales,Cuenta Andina,8235.89,23,16916.48,pending,10,CRM
AST-0005900,2025-10-09,Ventas,margin_input,Casa Nativa,11045.89,1,9515.52,on_time,11,CRM
AST-0005901,2025-10-04,Ventas,margin_input,Cuenta Andina,11398.99,21,9515.52,approved,8,CRM
AST-0005902,2025-10-01,Ventas,margin_input,Casa Nativa,8015.55,14,9515.52,on_time,1,CRM
AST-0005903,2025-10-21,Ventas,sales,Mercado Sur,35388.66,8,16916.48,approved,8,CRM
AST-0005904,2025-10-12,Ventas,sales,Cuenta Andina,24169.08,1,16916.48,approved,8,CRM
AST-0005905,2025-10-13,Ventas,margin_input,Cliente Boreal,11754.71,5,9515.52,approved,4,CRM
AST-0005906,2025-10-11,Ventas,order,Grupo Terra,3170.79,13,4096.96,on_time,11,CRM
AST-0005907,2025-10-22,Ventas,sales,Cliente Boreal,9446.93,10,16916.48,approved,1,CRM
AST-0005908,2025-10-25,Ventas,margin_input,Mercado Sur,6730.8,11,9515.52,approved,8,CRM
AST-0005909,2025-10-01,Ventas,sales,Casa Nativa,13563.97,4,16916.48,approved,8,CRM
AST-0005910,2025-10-15,Ventas,sales,Cuenta Andina,28152.78,6,16916.48,pending,10,CRM
AST-0005911,2025-10-16,Ventas,order,Mercado Sur,3651.5,16,4096.96,late,5,CRM
AST-0005912,2025-10-25,Ventas,order,Cliente Boreal,6172.52,1,4096.96,approved,9,CRM
AST-0005913,2025-10-17,Ventas,margin_input,Mercado Sur,14339.19,9,9515.52,pending,5,CRM
AST-0005914,2025-10-01,Ventas,sales,Grupo Terra,20102.44,3,16916.48,approved,8,CRM
AST-0005915,2025-10-17,Ventas,order,Mercado Sur,4744.78,17,4096.96,late,7,CRM
AST-0005916,2025-10-16,Ventas,sales,Cuenta Andina,19696.42,18,16916.48,on_time,5,CRM
AST-0005917,2025-10-21,Ventas,order,Mercado Sur,6165.07,7,4096.96,approved,9,CRM
AST-0005918,2025-10-17,Ventas,sales,Grupo Terra,16645.69,1,16916.48,approved,10,CRM
AST-0005919,2025-10-18,Ventas,sales,Cuenta Andina,10655.08,4,16916.48,approved,3,CRM
AST-0005920,2025-10-05,Ventas,sales,Mercado Sur,17870.35,10,16916.48,on_time,7,CRM
AST-0005921,2025-10-03,Ventas,sales,Cliente Boreal,18262.69,8,16916.48,on_time,9,CRM
AST-0005922,2025-10-11,Ventas,sales,Mercado Sur,26565.94,1,16916.48,on_time,3,CRM
AST-0005923,2025-10-27,Ventas,sales,Grupo Terra,28531.12,2,16916.48,on_time,5,CRM
AST-0005924,2025-10-04,Ventas,sales,Cliente Boreal,21151.59,4,16916.48,on_time,2,CRM
AST-0005925,2025-10-09,Ventas,sales,Casa Nativa,12485.55,11,16916.48,on_time,8,CRM
AST-0005926,2025-10-24,Ventas,order,Cliente Boreal,3883.01,10,4096.96,on_time,5,CRM
AST-0005927,2025-10-11,Ventas,sales,Grupo Terra,27495.87,1,16916.48,on_time,9,CRM
AST-0005928,2025-10-05,Ventas,sales,Mercado Sur,26999.14,12,16916.48,approved,8,CRM
AST-0005929,2025-10-19,Ventas,order,Grupo Terra,4841.19,2,4096.96,on_time,10,CRM
AST-0005930,2025-10-21,Ventas,order,Grupo Terra,3714.08,7,4096.96,on_time,4,CRM
AST-0005931,2025-10-14,Ventas,sales,Cliente Boreal,17110.72,3,16916.48,late,8,CRM
AST-0005932,2025-10-10,Ventas,margin_input,Cuenta Andina,7375.08,3,9515.52,on_time,6,CRM
AST-0005933,2025-10-02,Ventas,sales,Grupo Terra,20325.91,17,16916.48,on_time,6,CRM
AST-0005934,2025-10-06,Ventas,sales,Casa Nativa,26331.74,9,16916.48,on_time,4,CRM
AST-0005935,2025-10-19,Ventas,margin_input,Casa Nativa,4254.52,3,9515.52,on_time,6,CRM
AST-0005936,2025-10-24,Ventas,sales,Cliente Boreal,20248.74,5,16916.48,on_time,10,CRM
AST-0005937,2025-10-14,Ventas,order,Casa Nativa,4799.2,5,4096.96,late,6,CRM
AST-0005938,2025-10-17,Ventas,sales,Cuenta Andina,12801.68,17,16916.48,on_time,11,CRM
AST-0005939,2025-10-23,Ventas,sales,Cliente Boreal,21535.75,1,16916.48,on_time,4,CRM
AST-0005940,2025-10-12,Ventas,sales,Cliente Boreal,20336.25,1,16916.48,on_time,9,CRM
AST-0005941,2025-10-10,Ventas,sales,Cliente Boreal,8869.26,6,16916.48,approved,4,CRM
AST-0005942,2025-10-02,Ventas,sales,Cliente Boreal,33952.17,13,16916.48,pending,4,CRM
AST-0005943,2025-10-03,Ventas,margin_input,Grupo Terra,1754.9,7,9515.52,approved,6,CRM
AST-0005944,2025-10-01,Ventas,sales,Casa Nativa,16131.16,6,16916.48,on_time,3,CRM
AST-0005945,2025-10-13,Ventas,order,Mercado Sur,2552.08,1,4096.96,approved,2,CRM
AST-0005946,2025-10-14,Ventas,sales,Cuenta Andina,35556.07,7,16916.48,on_time,7,CRM
AST-0005947,2025-10-16,Ventas,sales,Casa Nativa,17671.73,20,16916.48,on_time,7,CRM
AST-0005948,2025-10-07,Ventas,order,Casa Nativa,5519.79,5,4096.96,on_time,10,CRM
AST-0005949,2025-10-14,Ventas,sales,Grupo Terra,12351.92,16,16916.48,on_time,5,CRM
AST-0005950,2025-10-11,Ventas,margin_input,Cliente Boreal,7340.64,15,9515.52,approved,7,CRM
AST-0005951,2025-10-25,Ventas,sales,Mercado Sur,23002.44,2,16916.48,on_time,4,CRM
AST-0005952,2025-10-13,Ventas,margin_input,Mercado Sur,6019.95,5,9515.52,approved,4,CRM
AST-0005953,2025-10-14,Ventas,sales,Cliente Boreal,13506.97,13,16916.48,approved,7,CRM
AST-0005954,2025-10-02,Ventas,order,Cuenta Andina,2464.78,22,4096.96,on_time,11,CRM
AST-0005955,2025-10-16,Ventas,sales,Cuenta Andina,10386.36,16,16916.48,approved,9,CRM
AST-0005956,2025-10-08,Ventas,sales,Cliente Boreal,13640.74,13,16916.48,on_time,13,CRM
AST-0005957,2025-10-10,Ventas,order,Grupo Terra,5002.46,1,4096.96,on_time,3,CRM
AST-0005958,2025-10-26,Ventas,sales,Cliente Boreal,16922.06,6,16916.48,approved,3,CRM
AST-0005959,2025-10-26,Ventas,order,Cuenta Andina,3935.48,11,4096.96,on_time,3,CRM
AST-0005960,2025-10-06,Ventas,margin_input,,16756.85,17,9515.52,pending,4,CRM
