record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0006556,2025-12-14,Compras,supplier,Litoral Office,2790.93,23,4977.34,on_time,5,PROCURE
AST-0006557,2025-12-09,Compras,expense,Atlas Supply,11624.02,14,7912.69,approved,9,PROCURE
AST-0006558,2025-12-24,Compras,expense,Orion Tech,8655.45,6,7912.69,on_time,11,PROCURE
AST-0006559,2025-12-20,Compras,supplier,Pampa Logistics,2730.75,20,4977.34,pending,6,PROCURE
AST-0006560,2025-12-08,Compras,expense,Norte Industrial,5566.19,1,7912.69,on_time,11,PROCURE
AST-0006561,2025-12-24,Compras,supplier,Pampa Logistics,4661.13,4,4977.34,approved,8,PROCURE
AST-0006562,2025-12-13,Compras,expense,Norte Industrial,22830.39,1,7912.69,on_time,10,PROCURE
AST-0006563,2025-12-18,Compras,expense,Atlas Supply,7482.83,7,7912.69,late,5,PROCURE
AST-0006564,2025-12-28,Compras,expense,Orion Tech,6714.98,6,7912.69,on_time,6,PROCURE
AST-0006565,2025-12-14,Compras,expense,Atlas Supply,5255.76,5,7912.69,pending,5,PROCURE
AST-0006566,2025-12-28,Compras,expense,Pampa Logistics,11469.25,2,7912.69,late,9,PROCURE
AST-0006567,2025-12-06,Compras,supplier,Norte Industrial,7383.21,11,4977.34,late,8,PROCURE
AST-0006568,2025-12-06,Compras,supplier,Litoral Office,7394.64,4,4977.34,pending,1,PROCURE
AST-0006569,2025-12-01,Compras,supplier,Pampa Logistics,6428.78,4,4977.34,on_time,5,PROCURE
AST-0006570,2025-12-21,Compras,supplier,Atlas Supply,7190.31,17,4977.34,on_time,8,PROCURE
AST-0006571,2025-12-28,Compras,supplier,Atlas Supply,3088.19,5,4977.34,pending,11,PROCURE
AST-0006572,2025-12-02,Compras,supplier,Litoral Office,3323.82,1,4977.34,approved,12,PROCURE
AST-0006573,2025-12-18,Compras,supplier,Norte Industrial,7715.82,1,4977.34,pending,4,PROCURE
AST-0006574,2025-12-24,Compras,supplier,Norte Industrial,5851.85,6,4977.34,on_time,8,PROCURE
AST-0006575,2025-12-21,Compras,order,Norte Industrial,5579.38,1,3956.34,late,1,PROCURE
AST-0006576,2025-12-22,Compras,expense,Litoral Office,8964.37,12,7912.69,approved,9,PROCURE
AST-0006577,2025-12-20,Compras,supplier,Litoral Office,7666.53,1,4977.34,approved,2,PROCURE
AST-0006578,2025-12-05,Compras,expense,Orion Tech,3752.97,5,7912.69,pending,11,PROCURE
AST-0006579,2025-12-02,Compras,expense,Orion Tech,7908.13,9,7912.69,on_time,6,PROCURE
AST-0006580,2025-12-25,Compras,expense,Norte Industrial,5471.94,1,7912.69,approved,6,PROCURE
AST-0006581,2025-12-01,Compras,expense,Pampa Logistics,5937.43,11,7912.69,on_time,9,PROCURE
AST-0006582,2025-12-13,Compras,order,Litoral Office,2488.74,6,3956.34,on_time,9,PROCURE
AST-0006583,2025-12-12,Compras,expense,Orion Tech,16686.67,15,7912.69,late,7,PROCURE
AST-0006584,2025-12-13,Compras,order,Pampa Logistics,3020.08,6,3956.34,approved,12,PROCURE
AST-0006585,2025-12-20,Compras,order,Orion Tech,4002.95,11,3956.34,late,9,PROCURE
AST-0006586,2025-12-23,Compras,supplier,Orion Tech,6846.14,13,4977.34,on_time,2,PROCURE
AST-0006587,2025-12-22,Compras,order,Norte Industrial,3924.48,15,3956.34,pending,8,PROCURE
AST-0006588,2025-12-21,Compras,supplier,Atlas Supply,7828.46,1,4977.34,on_time,4,PROCURE
AST-0006589,2025-12-18,Compras,supplier,Orion Tech,3254.71,1,4977.34,pending,7,PROCURE
AST-0006590,2025-12-19,Compras,expense,Litoral Office,11878.3,9,7912.69,on_time,8,PROCURE
AST-0006591,2025-12-13,Compras,order,Pampa Logistics,1982.53,10,3956.34,on_time,8,PROCURE
AST-0006592,2025-12-23,Compras,expense,Litoral Office,14473.35,16,7912.69,late,5,PROCURE
AST-0006593,2025-12-13,Compras,order,Pampa Logistics,2059.06,12,3956.34,late,15,PROCURE
AST-0006594,2025-12-04,Compras,order,Pampa Logistics,4013.56,1,3956.34,on_time,7,PROCURE
AST-0006595,2025-12-11,Compras,expense,Orion Tech,3796.76,5,7912.69,on_time,6,PROCURE
AST-0006596,2025-12-15,Compras,order,Norte Industrial,5810.44,1,3956.34,approved,3,PROCURE
AST-0006597,2025-12-20,Compras,order,Pampa Logistics,5064.78,8,3956.34,approved,3,PROCURE
AST-0006598,2025-12-08,Compras,expense,Pampa Logistics,6192.54,3,7912.69,approved,4,PROCURE
AST-0006599,2025-12-04,Compras,supplier,Norte Industrial,8097.86,11,4977.34,on_time,4,PROCURE
AST-0006600,2025-12-28,Compras,supplier,Orion Tech,6469.19,12,4977.34,late,11,PROCURE
AST-0006601,2025-12-22,Compras,expense,Norte Industrial,6047.79,11,7912.69,approved,9,PROCURE
AST-0006602,2025-12-02,Compras,expense,Norte Industrial,15117.05,6,7912.69,pending,9,PROCURE
AST-0006603,2025-12-19,Compras,expense,Pampa Logistics,7868.71,6,7912.69,approved,8,PROCURE
AST-0006604,2025-12-19,Compras,supplier,Orion Tech,8198.89,1,4977.34,on_time,8,PROCURE
AST-0006605,2025-12-09,Compras,expense,Atlas Supply,6135.03,1,7912.69,on_time,8,PROCURE
AST-0006606,2025-12-07,Compras,supplier,Orion Tech,2399.94,2,4977.34,on_time,8,PROCURE
AST-0006607,2025-12-24,Compras,expense,Litoral Office,10874.02,9,7912.69,late,9,PROCURE
AST-0006608,2025-12-06,Compras,order,Atlas Supply,4582.35,1,3956.34,pending,10,PROCURE
AST-0006609,2025-12-16,Compras,supplier,Litoral Office,9716.64,3,4977.34,on_time,3,PROCURE
AST-0006610,2025-12-17,Compras,expense,Litoral Office,7143.2,1,7912.69,approved,5,PROCURE
AST-0006611,2025-12-08,Compras,order,Orion Tech,4173.09,15,3956.34,late,3,PROCURE
