record_id,posting_date,area,kpi_type,vendor,value,quantity,budget,status,cycle_days,origin
AST-0009026,2026-06-18,Operaciones,inventory,Hub Litoral,971.68,42,2638.77,on_time,16,WMS
AST-0009027,2026-06-28,Operaciones,inventory,Hub Litoral,1535.54,49,2638.77,on_time,7,WMS
AST-0009028,2026-06-03,Operaciones,inventory,Hub Litoral,2392.29,49,2638.77,late,14,WMS
AST-0009029,2026-06-01,Operaciones,cycle_time,Hub Oeste,1765.15,11,1079.5,late,15,WMS
AST-0009030,2026-06-10,Operaciones,compliance,Centro Norte,588.44,1,839.61,approved,13,WMS
AST-0009031,2026-06-20,Operaciones,cycle_time,Centro Norte,924.75,16,1079.5,on_time,13,WMS
AST-0009032,2026-06-28,Operaciones,compliance,Hub Oeste,773.96,9,839.61,on_time,14,WMS
AST-0009033,2026-06-17,Operaciones,inventory,Centro Norte,1810.18,41,2638.77,on_time,9,WMS
AST-0009034,2026-06-04,Operaciones,compliance,Hub Litoral,463.91,1,839.61,on_time,11,WMS
AST-0009035,2026-06-01,Operaciones,cycle_time,Hub Oeste,1009.89,9,1079.5,on_time,13,WMS
AST-0009036,2026-06-04,Operaciones,cycle_time,Centro Sur,970.18,3,1079.5,on_time,8,WMS
AST-0009037,2026-06-27,Operaciones,cycle_time,Centro Norte,630.42,23,1079.5,approved,14,WMS
AST-0009038,2026-06-11,Operaciones,compliance,Centro Sur,652.37,28,839.61,on_time,14,WMS
AST-0009039,2026-06-07,Operaciones,inventory,Centro Norte,4985.38,42,2638.77,on_time,11,WMS
AST-0009040,2026-06-23,Operaciones,inventory,Centro Norte,3008.49,38,2638.77,on_time,8,WMS
AST-0009041,2026-06-12,Operaciones,inventory,Hub Litoral,4281.05,41,2638.77,on_time,13,WMS
AST-0009042,2026-06-25,Operaciones,inventory,Hub Litoral,1815.36,45,2638.77,approved,13,WMS
AST-0009043,2026-06-15,Operaciones,inventory,Centro Sur,1089.32,34,2638.77,on_time,9,WMS
AST-0009044,2026-06-12,Operaciones,cycle_time,Hub Litoral,543.96,5,1079.5,approved,13,WMS
AST-0009045,2026-06-01,Operaciones,compliance,Hub Litoral,559.27,6,839.61,late,9,WMS
AST-0009046,2026-06-05,Operaciones,cycle_time,Hub Oeste,648.58,2,1079.5,approved,10,WMS
AST-0009047,2026-06-18,Operaciones,inventory,Centro Sur,1623.02,58,2638.77,approved,13,WMS
AST-0009048,2026-06-28,Operaciones,cycle_time,Centro Norte,643.42,9,1079.5,approved,11,WMS
AST-0009049,2026-06-09,Operaciones,inventory,Hub Oeste,2937.14,42,2638.77,on_time,11,WMS
AST-0009050,2026-06-26,Operaciones,cycle_time,Centro Sur,1762.06,10,1079.5,approved,17,WMS
AST-0009051,2026-06-25,Operaciones,inventory,Centro Norte,2016.25,38,2638.77,on_time,16,WMS
AST-0009052,2026-06-03,Operaciones,inventory,Hub Oeste,1663.2,41,2638.77,on_time,11,WMS
AST-0009053,2026-06-01,Operaciones,inventory,Hub Oeste,3447.8,35,2638.77,approved,13,WMS
AST-0009054,2026-06-20,Operaciones,inventory,Hub Oeste,5788.65,61,2638.77,approved,8,WMS
AST-0009055,2026-06-23,Operaciones,inventory,Centro Sur,3285.14,32,2638.77,approved,12,WMS
AST-0009056,2026-06-10,Operaciones,cycle_time,Hub Litoral,884.37,1,1079.5,on_time,11,WMS
AST-0009057,2026-06-06,Operaciones,compliance,Hub Oeste,692.73,14,839.61,on_time,9,WMS
AST-0009058,2026-06-08,Operaciones,inventory,Centro Norte,1133.46,36,2638.77,on_time,15,WMS
AST-0009059,2026-06-08,Operaciones,compliance,Hub Oeste,755.96,13,839.61,on_time,18,WMS
AST-0009060,2026-06-08,Operaciones,inventory,Centro Sur,1318.35,41,2638.77,approved,15,WMS
AST-0009061,2026-06-04,Operaciones,cycle_time,Centro Norte,786.36,15,1079.5,on_time,11,WMS
AST-0009062,2026-06-24,Operaciones,cycle_time,Centro Sur,1930.84,1,1079.5,on_time,8,WMS
AST-0009063,2026-06-20,Operaciones,inventory,Hub Litoral,2769.26,41,2638.77,on_time,13,WMS
AST-0009064,2026-06-26,Operaciones,inventory,Hub Oeste,3288.43,39,2638.77,approved,11,WMS
AST-0009065,2026-06-08,Operaciones,inventory,Centro Norte,1868.36,53,2638.77,on_time,12,WMS
AST-0009066,2026-06-17,Operaciones,cycle_time,Hub Oeste,816.13,6,1079.5,on_time,12,WMS
AST-0009067,2026-06-03,Operaciones,compliance,Centro Sur,870.25,10,839.61,late,13,WMS
AST-0009068,2026-06-15,Operaciones,cycle_time,Hub Oeste,561.54,10,1079.5,late,7,WMS
AST-0009069,2026-06-12,Operaciones,cycle_time,Centro Sur,1489.06,10,1079.5,approved,10,WMS
AST-0009070,2026-06-16,Operaciones,inventory,Centro Sur,3719.5,43,2638.77,on_time,14,WMS
AST-0009071,2026-06-16,Operaciones,compliance,Centro Sur,462.77,8,839.61,on_time,15,WMS
AST-0009072,2026-06-15,Operaciones,cycle_time,Centro Norte,1368.72,17,1079.5,late,10,WMS
AST-0009073,2026-06-15,Operaciones,inventory,Hub Oeste,1849.11,54,2638.77,approved,8,WMS
AST-0009074,2026-06-16,Operaciones,cycle_time,Centro Sur,2668.91,1,1079.5,approved,6,WMS
AST-0009075,2026-06-25,Operaciones,inventory,Hub Litoral,905.48,49,2638.77,on_time,10,WMS
AST-0009076,2026-06-23,Operaciones,compliance,Hub Oeste,950.79,2,839.61,on_time,19,WMS
AST-0009077,2026-06-27,Operaciones,cycle_time,Centro Norte,1058.16,10,1079.5,approved,16,WMS
AST-0009078,2026-06-10,Operaciones,compliance,Centro Norte,702.56,1,839.61,approved,13,WMS
AST-0009079,2026-06-19,Operaciones,compliance,Hub Oeste,942.63,1,839.61,on_time,12,WMS
AST-0009080,2026-06-27,Operaciones,cycle_time,Centro Sur,666.38,1,1079.5,approved,12,WMS
AST-0009081,2026-06-23,Operaciones,cycle_time,Centro Sur,728.57,12,1079.5,approved,10,WMS
AST-0009082,2026-06-01,Operaciones,compliance,Hub Oeste,1672.2,20,839.61,approved,13,WMS
AST-0009083,2026-06-27,Operaciones,inventory,Hub Oeste,3786.72,46,2638.77,on_time,15,WMS
AST-0009084,2026-06-05,Operaciones,inventory,Hub Oeste,2639.07,39,2638.77,on_time,10,WMS
AST-0009085,2026-06-02,Operaciones,compliance,Hub Litoral,1069.21,7,839.61,on_time,15,WMS
AST-0009086,2026-06-16,Operaciones,cycle_time,Centro Sur,1094.22,5,1079.5,approved,9,WMS
AST-0009087,2026-06-01,Operaciones,inventory,Hub Oeste,5995.25,39,2638.77,approved,14,WMS
AST-0009088,2026-06-10,Operaciones,cycle_time,Hub Litoral,1224.33,5,1079.5,on_time,13,WMS
AST-0009089,2026-06-02,Operaciones,inventory,Hub Oeste,3964.5,39,2638.77,approved,13,WMS
AST-0009090,2026-06-13,Operaciones,inventory,Centro Norte,5264.4,48,2638.77,on_time,10,WMS
AST-0009091,2026-06-22,Operaciones,inventory,Hub Litoral,1871.39,51,2638.77,on_time,7,WMS
AST-0009092,2026-06-04,Operaciones,inventory,Centro Norte,5124.84,49,2638.77,on_time,10,WMS
AST-0009093,2026-06-05,Operaciones,inventory,Hub Oeste,2262.75,46,2638.77,pending,12,WMS
AST-0009094,2026-06-09,Operaciones,cycle_time,Centro Norte,647.4,15,1079.5,approved,13,WMS
AST-0009095,2026-06-12,Operaciones,inventory,Hub Oeste,3248.53,37,2638.77,on_time,19,WMS
AST-0009096,2026-06-04,Operaciones,cycle_time,Centro Sur,953.39,15,1079.5,on_time,12,WMS
AST-0009097,2026-06-25,Operaciones,inventory,Hub Litoral,5872.41,36,2638.77,on_time,11,WMS
AST-0009098,2026-06-15,Operaciones,compliance,Hub Litoral,1310.51,8,839.61,on_time,11,WMS
AST-0009099,2026-06-12,Operaciones,compliance,Centro Norte,1091.79,16,839.61,late,13,WMS
AST-0009100,2026-06-13,Operaciones,cycle_time,Hub Oeste,766.67,12,1079.5,approved,9,WMS
AST-0009101,2026-06-21,Operaciones,inventory,Centro Norte,3696.32,47,2638.77,approved,12,WMS
AST-0009102,2026-06-10,Operaciones,cycle_time,Hub Oeste,1140.78,5,1079.5,on_time,15,WMS
AST-0009103,2026-06-07,Operaciones,inventory,Centro Norte,2809.57,36,2638.77,approved,10,WMS
AST-0009104,2026-06-02,Operaciones,inventory,Hub Oeste,3821.25,34,2638.77,approved,6,WMS
AST-0009105,2026-06-11,Operaciones,inventory,Hub Oeste,6701.94,39,2638.77,on_time,9,WMS
AST-0009106,2026-06-20,Operaciones,inventory,Hub Oeste,4458.57,50,2638.77,approved,12,WMS
AST-0009107,2026-06-15,Operaciones,inventory,Hub Litoral,2336.01,43,2638.77,approved,8,WMS
AST-0009108,2026-06-06,Operaciones,inventory,Hub Litoral,3454.13,46,2638.77,approved,12,WMS
AST-0009109,2026-06-07,Operaciones,cycle_time,Hub Litoral,2059.1,9,1079.5,on_time,13,WMS
AST-0009110,2026-06-25,Operaciones,inventory,Centro Norte,1703.28,40,2638.77,late,9,WMS
AST-0009111,2026-06-04,Operaciones,compliance,Hub Litoral,1400.77,5,839.61,on_time,9,WMS
AST-0009112,2026-06-08,Operaciones,compliance,Centro Norte,584.71,8,839.61,on_time,14,WMS
AST-0009113,2026-06-17,Operaciones,inventory,Centro Norte,2022.36,51,2638.77,on_time,9,WMS
AST-0009114,2026-06-28,Operaciones,inventory,Hub Oeste,1656.39,52,2638.77,on_time,9,WMS
AST-0009115,2026-06-23,Operaciones,inventory,Hub Oeste,1587.14,47,2638.77,approved,16,WMS
AST-0009116,2026-06-20,Operaciones,inventory,Centro Sur,2067.2,47,2638.77,on_time,14,WMS
AST-0009117,2026-06-03,Operaciones,inventory,Centro Norte,2442.12,50,2638.77,pending,11,WMS
AST-0009118,2026-06-09,Operaciones,cycle_time,Hub Litoral,1554.84,15,1079.5,on_time,11,WMS
AST-0009119,2026-06-16,Operaciones,compliance,Centro Sur,520.23,11,839.61,approved,15,WMS
AST-0009120,2026-06-10,Operaciones,inventory,Centro Norte,3064.94,42,2638.77,on_time,13,WMS
AST-0009074,2026-06-16,Operaciones,cycle_time,Centro Sur,2668.91,1,1079.5,approved,6,WMS
